"","row_id","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","coral_cover","SI_LONG_360","JURISDICTION","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","long_bin_0.5","lat_bin_0.5","long_bin_2.5","lat_bin_2.5","admin","my_cell","cell_0.5","cell_2.5","region_n","region_edit_notes"
"330",330,"PRICO-42","SWPRICO","SWPRICO",2014,"6/20/14",17.9216995,-67.320692,18.288,"PVMT","Not available","CARIB",8,292.679308,"PRICO",27.6,1.15,12.72668027,0.18969916,0.06148256,0.01166319,7.087919257,0,0.154997462,650.047555,100.755721,0.037565607,28.01346,1.052342625,0.357182902,3.322289941,1.186665164,-67.32083333,17.92083333,-67.3125,17.9375,"OPEN","-67.3125_17.9375","-67.321_17.921","-67.312_17.938",1,NA
"331",331,"PRICO-43","SWPRICO","SWPRICO",2014,"5/27/14",17.9189546,-66.984258,15.0876,"AGRF","Not available","CARIB",1.904761905,293.015742,"PRICO",27.55,1.16,0,0.336991883,0.07108139,0.023953851,7.860223392,1,0.182955258,713.1849258,130.4809323,0.038469137,28.0167,1.07777827,0.292903473,2.320077657,0.679558804,-66.9875,17.92083333,-66.97916667,17.9375,"OPEN","-66.9791666666667_17.9375","-66.988_17.921","-66.979_17.938",1,NA
"332",332,"PRICO-44","SWPRICO","SWPRICO",2014,"5/20/14",17.918441,-66.893197,9.144,"PVMT","Not available","CARIB",0,293.106803,"PRICO",27.55,1.15,13.47409854,0.307643953,0.06218364,0.019130421,7.965432313,1,0.179332572,702.2542105,125.9370536,0.038087588,28.02386,1.067361232,0.298796112,2.391172323,0.714472994,-66.89583333,17.92083333,-66.89583333,17.9375,"OPEN","-66.8958333333333_17.9375","-66.896_17.921","-66.896_17.938",1,NA
"333",333,"PRICO-45","SWPRICO","SWPRICO",2014,"6/19/14",17.9234574,-67.315012,19.05,"PVMT","Not available","CARIB",0.99009901,292.684988,"PRICO",27.6,1.15,12.87229303,0.18969916,0.06148256,0.01166319,7.25101863,0,0.150275514,663.0617345,99.64194278,0.037565607,28.01346,1.052342625,0.37641875,2.794957111,1.052074262,-67.3125,17.92083333,-67.3125,17.9375,"OPEN","-67.3125_17.9375","-67.312_17.921","-67.312_17.938",1,NA
"334",334,"PRICO-46","SWPRICO","SWPRICO",2014,"5/27/14",17.9197596,-66.931873,12.8016,"PVMT","Not available","CARIB",0.99009901,293.068127,"PRICO",27.54,1.14,13.44987415,0.314173491,0.06900085,0.021678238,7.914616371,1,0.183017897,690.3759801,126.3511597,0.03890327,28.03608,1.090695191,0.29619961,2.393831719,0.709052021,-66.92916667,17.92083333,-66.9375,17.9375,"OPEN","-66.9375_17.9375","-66.929_17.921","-66.938_17.938",1,NA
"335",335,"PRICO-47","SWPRICO","SWPRICO",2014,"5/28/14",17.9228545,-67.012054,15.0876,"AGRF","Not available","CARIB",17.17171717,292.987946,"PRICO",27.57,1.17,13.47543423,0.276379228,0.07891604,0.021810754,7.930479905,1,0.182955258,713.1849258,130.4809323,0.039017226,28.00805,1.092796413,0.284828902,1.332012404,0.379395631,-67.0125,17.92083333,-67.02083333,17.9375,"OPEN","-67.0208333333333_17.9375","-67.012_17.921","-67.021_17.938",1,NA
"336",336,"PRICO-48","SWPRICO","SWPRICO",2014,"5/30/14",17.922212,-66.90778,12.6492,"PVMT","Not available","CARIB",0,293.09222,"PRICO",27.55,1.15,13.55125721,0.307643953,0.06218364,0.019130421,8.039224488,1,0.185230321,715.4931588,132.5310276,0.038087588,28.02386,1.067361232,0.300234351,1.755980431,0.527205646,-66.90416667,17.92083333,-66.89583333,17.9375,"OPEN","-66.8958333333333_17.9375","-66.904_17.921","-66.896_17.938",1,NA
"337",337,"PRICO-49","SWPRICO","SWPRICO",2014,"6/20/14",17.927014,-67.308371,19.2024,"PVMT","Not available","CARIB",2,292.691629,"PRICO",27.6,1.15,12.87229303,0.18969916,0.06148256,0.01166319,7.25101863,0,0.150275514,663.0617345,99.64194278,0.037565607,28.01346,1.052342625,0.37641875,2.794957111,1.052074262,-67.3125,17.92916667,-67.3125,17.9375,"OPEN","-67.3125_17.9375","-67.312_17.929","-67.312_17.938",1,NA
"338",338,"PRICO-5","SWPRICO","SWPRICO",2014,"7/18/14",17.8794847,-66.26637,26.2128,"PVMT","Not available","CARIB",0,293.73363,"PRICO",27.42,1.2,13.89977634,0.209404428,0.0519603,0.010880717,8.058704263,2,0.168604214,688.8198151,116.1379238,0.040191054,27.86822,1.120053124,0.283441249,1.947539714,0.552013089,-66.2625,17.87916667,-66.27083333,17.89583333,"OPEN","-66.2708333333333_17.8958333333333","-66.262_17.879","-66.271_17.896",1,NA
"339",339,"PRICO-50","SWPRICO","SWPRICO",2014,"5/28/14",17.9303963,-67.088418,5.6388,"AGRF","Not available","CARIB",17.17171717,292.911582,"PRICO",27.59,1.17,13.32184355,0.396300661,0.1454972,0.057660636,7.788193946,1,0.173821006,675.3919324,117.3973053,0.040331227,28.02555,1.130304826,0.318780549,0.032873354,0.010479386,-67.0875,17.92916667,-67.10416667,17.9375,"OPEN","-67.1041666666667_17.9375","-67.088_17.929","-67.104_17.938",1,NA
"340",340,"PRICO-51","SWPRICO","SWPRICO",2014,"5/27/14",17.9314782,-66.972319,10.0584,"SCR","Not available","CARIB",8,293.027681,"PRICO",27.55,1.16,13.50808554,0.336991883,0.07108139,0.023953851,7.988744935,1,0.182955258,713.1849258,130.4809323,0.038469137,28.0167,1.07777827,0.293480284,1.543185215,0.452894435,-66.97083333,17.92916667,-66.97916667,17.9375,"OPEN","-66.9791666666667_17.9375","-66.971_17.929","-66.979_17.938",1,NA
"341",341,"PRICO-52","SWPRICO","SWPRICO",2014,"5/27/14",17.9384701,-67.037363,14.478,"AGRF","Not available","CARIB",10.1010101,292.962637,"PRICO",27.58,1.16,13.44251893,0.276379228,0.07891604,0.021810754,7.863623481,1,0.18307784,698.7019654,127.9168463,0.039017226,28.00805,1.092796413,0.281523342,1.310754938,0.36900811,-67.0375,17.9375,-67.02083333,17.9375,"OPEN","-67.0208333333333_17.9375","-67.037_17.938","-67.021_17.938",1,NA
"342",342,"PRICO-53","SWPRICO","SWPRICO",2014,"5/27/14",17.9391587,-67.060952,9.906,"AGRF","Not available","CARIB",25,292.939048,"PRICO",27.58,1.16,13.44251893,0.249060597,0.07879418,0.019624525,7.863623481,1,0.18307784,698.7019654,127.9168463,0.03954679,28.03841,1.108829112,0.281523342,1.310754938,0.36900811,-67.0625,17.9375,-67.0625,17.9375,"OPEN","-67.0625_17.9375","-67.062_17.938","-67.062_17.938",1,NA
"343",343,"PRICO-54","SWPRICO","SWPRICO",2014,"6/13/14",17.9346889,-66.618394,9.6012,"PVMT","Not available","CARIB",2,293.381606,"PRICO",27.56,1.16,13.55817662,0.274027242,0.06623796,0.018151005,8.215767167,1,0.169890837,739.7480883,125.6764218,0.039689877,27.98108,1.110565622,0.292789253,1.083095392,0.31711869,-66.62083333,17.9375,-66.60416667,17.9375,"OPEN","-66.6041666666667_17.9375","-66.621_17.938","-66.604_17.938",1,NA
"344",344,"PRICO-55","SWPRICO","SWPRICO",2014,"5/20/14",17.9397789,-66.8618,9.6012,"PVMT","Not available","CARIB",28,293.1382,"PRICO",27.54,1.15,13.57914878,0.33245133,0.04763405,0.015836003,8.135643479,1,0.173623015,697.4293171,121.0897807,0.037881426,28.03353,1.061950093,0.306001917,1.789426959,0.547568079,-66.8625,17.9375,-66.85416667,17.9375,"OPEN","-66.8541666666667_17.9375","-66.862_17.938","-66.854_17.938",1,NA
"345",345,"PRICO-56","SWPRICO","SWPRICO",2014,"5/30/14",17.9407136,-66.906147,13.716,"SCR","Not available","CARIB",0,293.093853,"PRICO",27.55,1.15,13.55125721,0.307643953,0.06218364,0.019130421,8.039224488,1,0.185230321,715.4931588,132.5310276,0.038087588,28.02386,1.067361232,0.300234351,1.755980431,0.527205646,-66.90416667,17.9375,-66.89583333,17.9375,"OPEN","-66.8958333333333_17.9375","-66.904_17.938","-66.896_17.938",1,NA
"346",346,"PRICO-57","SWPRICO","SWPRICO",2014,"5/19/14",17.9467284,-66.796596,13.2588,"PVMT","Not available","CARIB",10,293.203404,"PRICO",27.54,1.15,13.59029862,0.317665733,0.04611825,0.014650188,8.173497477,1,0.167292128,720.4363785,120.5233346,0.037636038,27.98114,1.053099236,0.307463811,1.709429528,0.525587717,-66.79583333,17.94583333,-66.8125,17.9375,"OPEN","-66.8125_17.9375","-66.796_17.946","-66.812_17.938",1,NA
"347",347,"PRICO-58","SWPRICO","SWPRICO",2014,"6/13/14",17.9456459,-66.703179,9.7536,"PVMT","Not available","CARIB",5,293.296821,"PRICO",27.56,1.16,0,0.294491431,0.05548667,0.016340349,8.213564727,1,0.163971163,727.6083619,119.3067896,0.038721974,27.98734,1.083725057,0.301938583,1.441219053,0.435159639,-66.70416667,17.94583333,-66.6875,17.9375,"OPEN","-66.6875_17.9375","-66.704_17.946","-66.688_17.938",1,NA
"348",348,"PRICO-59","SWPRICO","SWPRICO",2014,"6/13/14",17.9455788,-66.697518,12.0396,"PVMT","Not available","CARIB",12,293.302482,"PRICO",27.55,1.15,0,0.294491431,0.05548667,0.016340349,8.213564727,1,0.163971163,727.6083619,119.3067896,0.038721974,27.98734,1.083725057,0.301938583,1.441219053,0.435159639,-66.69583333,17.94583333,-66.6875,17.9375,"OPEN","-66.6875_17.9375","-66.696_17.946","-66.688_17.938",1,NA
"349",349,"PRICO-6","SWPRICO","SWPRICO",2014,"7/14/14",17.8779394,-66.158413,27.2796,"PVMT","Not available","CARIB",11.88118812,293.841587,"PRICO",27.38,1.21,13.76415726,0.228755815,0.05177198,0.011843141,7.873343394,2,0.188864292,681.2259846,128.6592635,0.039936147,27.85844,1.112558762,0.285775792,3.146958213,0.899324475,-66.1625,17.87916667,-66.14583333,17.89583333,"OPEN","-66.1458333333333_17.8958333333333","-66.162_17.879","-66.146_17.896",1,NA
"350",350,"PRICO-60","SWPRICO","SWPRICO",2014,"5/27/14",17.9483608,-66.903225,4.2672,"AGRF","Not available","CARIB",8.910891089,293.096775,"PRICO",27.55,1.15,13.56412698,0.307643953,0.06218364,0.019130421,8.088904908,1,0.172253487,707.2739935,121.8304114,0.038087588,28.02386,1.067361232,0.303816485,1.815296604,0.551517034,-66.90416667,17.94583333,-66.89583333,17.9375,"OPEN","-66.8958333333333_17.9375","-66.904_17.946","-66.896_17.938",1,NA
"351",351,"PRICO-61","SWPRICO","SWPRICO",2014,"6/13/14",17.9462755,-66.718271,10.3632,"PVMT","Not available","CARIB",4,293.281729,"PRICO",27.56,1.16,0,0.285902684,0.05014795,0.014337434,8.213564727,1,0.163971163,727.6083619,119.3067896,0.038117886,27.97702,1.066424868,0.301938583,1.441219053,0.435159639,-66.72083333,17.94583333,-66.72916667,17.9375,"OPEN","-66.7291666666667_17.9375","-66.721_17.946","-66.729_17.938",1,NA
"352",352,"PRICO-62","SWPRICO","SWPRICO",2014,"5/29/14",17.9495738,-66.974944,0.9144,"BDRK","Not available","CARIB",0,293.025056,"PRICO",27.55,1.16,13.50808554,0.336991883,0.07108139,0.023953851,7.988744935,1,0.182955258,713.1849258,130.4809323,0.038469137,28.0167,1.07777827,0.293480284,1.543185215,0.452894435,-66.97083333,17.94583333,-66.97916667,17.9375,"OPEN","-66.9791666666667_17.9375","-66.971_17.946","-66.979_17.938",1,NA
"353",353,"PRICO-63","SWPRICO","SWPRICO",2014,"6/19/14",17.9525075,-67.228832,6.858,"PTRF","Not available","CARIB",2,292.771168,"PRICO",27.61,1.17,13.03944253,0.21519716,0.07576459,0.016304325,7.501630144,0,0.144564772,713.0653229,103.0841262,0.038521124,28.04267,1.08023516,0.316000657,1.710141267,0.540405764,-67.22916667,17.95416667,-67.22916667,17.9375,"OPEN","-67.2291666666667_17.9375","-67.229_17.954","-67.229_17.938",1,NA
"354",354,"PRICO-64","SWPRICO","SWPRICO",2014,"5/19/14",17.948142,-66.801769,9.7536,"PVMT","Not available","CARIB",8,293.198231,"PRICO",27.54,1.15,13.59029862,0.317665733,0.04611825,0.014650188,8.173497477,1,0.167292128,720.4363785,120.5233346,0.037636038,27.98114,1.053099236,0.307463811,1.709429528,0.525587717,-66.80416667,17.94583333,-66.8125,17.9375,"OPEN","-66.8125_17.9375","-66.804_17.946","-66.812_17.938",1,NA
"355",355,"PRICO-65","SWPRICO","SWPRICO",2014,"5/19/14",17.9578067,-66.817695,3.9624,"BDRK","Not available","CARIB",0,293.182305,"PRICO",27.54,1.15,13.59029862,0.317665733,0.04611825,0.014650188,8.173497477,1,0.167292128,720.4363785,120.5233346,0.037636038,27.98114,1.053099236,0.307463811,1.709429528,0.525587717,-66.82083333,17.95416667,-66.8125,17.9375,"OPEN","-66.8125_17.9375","-66.821_17.954","-66.812_17.938",1,NA
"356",356,"PRICO-66","SWPRICO","SWPRICO",2014,"5/19/14",17.9584914,-66.798338,5.1816,"AGRF","Not available","CARIB",13.86138614,293.201662,"PRICO",27.54,1.15,13.59029862,0.36176637,0.05015584,0.018144696,8.173497477,1,0.167292128,720.4363785,120.5233346,0.043433786,28.02685,1.217312203,0.307463811,1.709429528,0.525587717,-66.79583333,17.9625,-66.8125,17.97916667,"OPEN","-66.8125_17.9791666666667","-66.796_17.962","-66.812_17.979",1,NA
"357",357,"PRICO-67","SWPRICO","SWPRICO",2014,"6/16/14",18.1012579,-67.421308,15.5448,"PTRF","Not available","CARIB",6,292.578692,"PRICO",27.58,1.12,12.89731301,0.197727692,0.03894573,0.007700649,7.128835375,0,0.136135754,623.6957523,84.9072916,0.03696062,27.94437,1.032841227,0.571921845,4.220869962,2.414007736,-67.42083333,18.10416667,-67.4375,18.10416667,"OPEN","-67.4375_18.1041666666667","-67.421_18.104","-67.438_18.104",1,NA
"358",358,"PRICO-68","SWPRICO","SWPRICO",2014,"5/19/14",17.9613291,-66.809629,5.4864,"PVMT","Not available","CARIB",0,293.190371,"PRICO",27.54,1.15,13.59029862,0.36176637,0.05015584,0.018144696,8.173497477,1,0.167292128,720.4363785,120.5233346,0.043433786,28.02685,1.217312203,0.307463811,1.709429528,0.525587717,-66.8125,17.9625,-66.8125,17.97916667,"OPEN","-66.8125_17.9791666666667","-66.812_17.962","-66.812_17.979",1,NA
"359",359,"PRICO-69","SWPRICO","SWPRICO",2014,"5/20/14",17.9650178,-66.776548,5.0292,"AGRF","Not available","CARIB",5,293.223452,"PRICO",27.56,1.15,13.72265047,0.400298211,0.05158397,0.020648971,8.316227422,1,0.159547393,708.4815847,113.0363898,0.040814364,28.12287,1.147817059,0.305245036,1.586238637,0.484191469,-66.77916667,17.9625,-66.77083333,17.97916667,"OPEN","-66.7708333333333_17.9791666666667","-66.779_17.962","-66.771_17.979",1,NA
"360",360,"PRICO-7","SWPRICO","SWPRICO",2014,"7/17/14",17.8774343,-66.124001,25.6032,"PVMT","Not available","CARIB",1.960784314,293.875999,"PRICO",27.38,1.21,13.72147347,0.213449237,0.04879915,0.010416141,7.843085096,2,0.228257473,657.402341,150.0569974,0.039182874,27.83197,1.090536565,0.285600738,3.228207938,0.921978571,-66.12083333,17.87916667,-66.10416667,17.89583333,"OPEN","-66.1041666666667_17.8958333333333","-66.121_17.879","-66.104_17.896",1,NA
"361",361,"PRICO-70","SWPRICO","SWPRICO",2014,"5/20/14",17.9681302,-66.772262,3.2004,"AGRF","Not available","CARIB",4,293.227738,"PRICO",27.56,1.15,13.72265047,0.400298211,0.05158397,0.020648971,8.316227422,1,0.159547393,708.4815847,113.0363898,0.040814364,28.12287,1.147817059,0.305245036,1.586238637,0.484191469,-66.77083333,17.97083333,-66.77083333,17.97916667,"OPEN","-66.7708333333333_17.9791666666667","-66.771_17.971","-66.771_17.979",1,NA
"362",362,"PRICO-71","SWPRICO","SWPRICO",2014,"6/16/14",18.0848295,-67.417937,11.43,"PTRF","Not available","CARIB",5,292.582063,"PRICO",27.58,1.12,12.77565291,0.197727692,0.03894573,0.007700649,7.051061587,0,0.15792376,629.5107458,99.41470402,0.03696062,27.94437,1.032841227,0.532440402,4.09933902,2.182653717,-67.42083333,18.0875,-67.4375,18.10416667,"OPEN","-67.4375_18.1041666666667","-67.421_18.087","-67.438_18.104",1,NA
"363",363,"PRICO-72","SWPRICO","SWPRICO",2014,"6/20/14",17.9868477,-67.331408,9.4488,"PTRF","Not available","CARIB",8,292.668592,"PRICO",27.6,1.13,12.84045925,0.158161221,0.06334948,0.010019431,7.214088175,0,0.153967239,649.0332138,99.9298517,0.037962952,28.0196,1.063706726,0.457458133,3.012486953,1.378086658,-67.32916667,17.9875,-67.3125,17.97916667,"OPEN","-67.3125_17.9791666666667","-67.329_17.988","-67.312_17.979",1,NA
"364",364,"PRICO-73","SWPRICO","SWPRICO",2014,"6/20/14",17.9936654,-67.234087,5.7912,"PTRF","Not available","CARIB",17,292.765913,"PRICO",27.61,1.16,13.15958401,0.241129826,0.08074415,0.019469823,7.60999878,0,0.144564772,713.0653229,103.0841262,0.041422551,28.12574,1.165039913,0.355465542,1.679413389,0.59697359,-67.2375,17.99583333,-67.22916667,17.97916667,"OPEN","-67.2291666666667_17.9791666666667","-67.238_17.996","-67.229_17.979",1,NA
"365",365,"PRICO-74","SWPRICO","SWPRICO",2014,"6/18/14",18.0396005,-67.268102,9.2964,"PTRF","Not available","CARIB",3,292.731898,"PRICO",27.66,1.2,13.19037337,0.191538311,0.06886804,0.013190868,7.595739312,0,0.153967239,649.0332138,99.9298517,0.039148192,28.06325,1.098625505,0.594688177,2.088495088,1.242003337,-67.27083333,18.0375,-67.27083333,18.02083333,"OPEN","-67.2708333333333_18.0208333333333","-67.271_18.038","-67.271_18.021",1,NA
"366",366,"PRICO-75","SWPRICO","SWPRICO",2014,"6/18/14",18.0539165,-67.203261,5.7912,"AGRF","Not available","CARIB",0,292.796739,"PRICO",27.66,1.18,13.34872096,0.354761111,0.1072607,0.038051925,7.792492052,0,0.223470577,889.7097963,198.8239615,0.04364137,27.99801,1.221871515,0.60930609,0.611308094,0.372473744,-67.20416667,18.05416667,-67.1875,18.0625,"OPEN","-67.1875_18.0625","-67.204_18.054","-67.188_18.062",1,NA
"367",367,"PRICO-76","SWPRICO","SWPRICO",2014,"6/16/14",18.0703261,-67.268746,4.1148,"AGRF","Not available","CARIB",3,292.731254,"PRICO",27.66,1.2,0,0.26927114,0.07874594,0.021204009,7.682252118,0,0.231033745,868.8936905,200.7437631,0.04109617,28.06242,1.153257994,0.625157461,1.615891497,1.010186626,-67.27083333,18.07083333,-67.27083333,18.0625,"OPEN","-67.2708333333333_18.0625","-67.271_18.071","-67.271_18.062",1,NA
"368",368,"PRICO-77","SWPRICO","SWPRICO",2014,"6/18/14",18.0839128,-67.222794,8.382,"PVMT","Not available","CARIB",0,292.777206,"PRICO",27.61,1.2,13.34872096,0.37182433,0.09994663,0.037162589,7.792492052,0,0.223470577,889.7097963,198.8239615,0.04185408,27.99634,1.171761068,0.60930609,0.611308094,0.372473744,-67.22083333,18.0875,-67.22916667,18.10416667,"OPEN","-67.2291666666667_18.1041666666667","-67.221_18.087","-67.229_18.104",1,NA
"369",369,"PRICO-78","SWPRICO","SWPRICO",2014,"6/18/14",18.1172965,-67.26734,7.3152,"PVMT","Not available","CARIB",24,292.73266,"PRICO",27.63,1.2,13.3434424,0.317225467,0.08906133,0.028252522,7.745926834,0,0.224968114,924.5072943,207.984662,0.040943847,28.01781,1.14715692,0.623246625,1.455196447,0.906946274,-67.27083333,18.12083333,-67.27083333,18.10416667,"OPEN","-67.2708333333333_18.1041666666667","-67.271_18.121","-67.271_18.104",1,NA
"370",370,"PRICO-79","SWPRICO","SWPRICO",2014,"6/16/14",18.1190266,-67.258819,3.5052,"PVMT","Not available","CARIB",0,292.741181,"PRICO",27.63,1.2,13.3434424,0.317225467,0.08906133,0.028252522,7.745926834,0,0.224968114,924.5072943,207.984662,0.040943847,28.01781,1.14715692,0.623246625,1.455196447,0.906946274,-67.2625,18.12083333,-67.27083333,18.10416667,"OPEN","-67.2708333333333_18.1041666666667","-67.262_18.121","-67.271_18.104",1,NA
"371",371,"PRICO-8","SWPRICO","SWPRICO",2014,"7/16/14",17.878377,-66.157463,24.2316,"PVMT","Not available","CARIB",8.080808081,293.842537,"PRICO",27.38,1.21,13.76415726,0.228755815,0.05177198,0.011843141,7.873343394,2,0.188864292,681.2259846,128.6592635,0.039936147,27.85844,1.112558762,0.285775792,3.146958213,0.899324475,-66.15416667,17.87916667,-66.14583333,17.89583333,"OPEN","-66.1458333333333_17.8958333333333","-66.154_17.879","-66.146_17.896",1,NA
"372",372,"PRICO-80","SWPRICO","SWPRICO",2014,"6/17/14",18.1323344,-67.281839,7.4676,"PTRF","Not available","CARIB",1,292.718161,"PRICO",27.6,1.19,13.31309117,0.240269285,0.08309195,0.019964443,7.661310031,0,0.224968114,924.5072943,207.984662,0.039425841,27.94335,1.101690065,0.661905473,2.195027332,1.452900604,-67.27916667,18.12916667,-67.27083333,18.14583333,"OPEN","-67.2708333333333_18.1458333333333","-67.279_18.129","-67.271_18.146",1,NA
"373",373,"PRICO-81","SWPRICO","SWPRICO",2014,"6/17/14",18.1358594,-67.271882,7.3152,"PVMT","Not available","CARIB",8,292.728118,"PRICO",27.6,1.19,0,0.240269285,0.08309195,0.019964443,7.778717315,0,0.224968114,924.5072943,207.984662,0.039425841,27.94335,1.101690065,0.640914429,1.388575914,0.88995834,-67.27083333,18.1375,-67.27083333,18.14583333,"OPEN","-67.2708333333333_18.1458333333333","-67.271_18.137","-67.271_18.146",1,NA
"374",374,"PRICO-82","SWPRICO","SWPRICO",2014,"6/17/14",18.1493044,-67.259936,7.1628,"SCR","Not available","CARIB",0,292.740064,"PRICO",27.6,1.19,0,0.240269285,0.08309195,0.019964443,7.778717315,0,0.224968114,924.5072943,207.984662,0.039425841,27.94335,1.101690065,0.640914429,1.388575914,0.88995834,-67.2625,18.14583333,-67.27083333,18.14583333,"OPEN","-67.2708333333333_18.1458333333333","-67.262_18.146","-67.271_18.146",1,NA
"375",375,"PRICO-83","SWPRICO","SWPRICO",2014,"6/18/14",18.1625913,-67.280598,9.4488,"PVMT","Not available","CARIB",1,292.719402,"PRICO",27.56,1.16,13.31309117,0.240269285,0.08309195,0.019964443,7.661310031,0,0.224968114,924.5072943,207.984662,0.039425841,27.94335,1.101690065,0.661905473,2.195027332,1.452900604,-67.27916667,18.1625,-67.27083333,18.14583333,"OPEN","-67.2708333333333_18.1458333333333","-67.279_18.163","-67.271_18.146",1,NA
"376",376,"PRICO-84","SWPRICO","SWPRICO",2014,"6/17/14",18.1664782,-67.260712,8.6868,"PVMT","Not available","CARIB",3.921568627,292.739288,"PRICO",27.56,1.16,0,0.240269285,0.08309195,0.019964443,7.778717315,0,0.224968114,924.5072943,207.984662,0.039425841,27.94335,1.101690065,0.640914429,1.388575914,0.88995834,-67.2625,18.1625,-67.27083333,18.14583333,"OPEN","-67.2708333333333_18.1458333333333","-67.262_18.163","-67.271_18.146",1,NA
"377",377,"PRICO-85","SWPRICO","SWPRICO",2014,"6/17/14",18.1833539,-67.228879,7.3152,"PVMT","Not available","CARIB",5,292.771121,"PRICO",27.56,1.16,13.47650151,0.345286171,0.07514749,0.025947389,7.895534204,0,0.264847191,939.111977,248.7211687,0.03943985,27.88089,1.099618116,0.673445554,0.639010857,0.43033902,-67.22916667,18.1875,-67.22916667,18.1875,"OPEN","-67.2291666666667_18.1875","-67.229_18.188","-67.229_18.188",1,NA
