"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI","SI_LONG","YEAR","DATE","SI_LONG_360","REGION_NEW","long_bin_2.5","lat_bin_2.5","c_sst_mean","c_sst_sd","human_pop50","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd"
"1118",1118,"CARIB","USVI","STX",17.707016,-64.887992,2015,"6/17/2015",295.112008,"USVI",-64.89583333,17.6875,27.3200000000001,1.17,49715,10.8140820918654,0.34553529312821,0.04381573,0.0151398811091765,221.602676391602,5.40538846209173,2,0.218190992847442,630.777711859838,137.630015216736,0.0432676593446357,27.87031,1.20588307890939,0.258030299091787,2.60900184640639,0.673201526759265
"1119",1119,"CARIB","USVI","STX",17.710209,-64.884726,2015,"6/16/2015",295.115274,"USVI",-64.89583333,17.72916667,27.3200000000001,1.17,49715,10.8140820918654,0.335730998177019,0.03812006,0.0127980857943678,221.602676391602,5.40538846209173,2,0.218190992847442,630.777711859838,137.630015216736,0.0397103657849972,27.76394,1.10251621303272,0.258030299091787,2.60900184640639,0.673201526759265
"1120",1120,"CARIB","USVI","STX",17.738115,-64.895389,2015,"6/16/2015",295.104611,"USVI",-64.89583333,17.72916667,27.3200000000001,1.17,0,0,0.335730998177019,0.03812006,0.0127980857943678,221.602676391602,5.40538846209173,2,0.228642369165645,600.926382622515,137.397231816953,0.0397103657849972,27.76394,1.10251621303272,0.270760662894017,2.47220637384399,0.669376236592812
"1121",1121,"CARIB","USVI","STX",17.761607,-64.698082,2015,"6/16/2015",295.301918,"USVI",-64.6875,17.77083333,27.16,1.2,49715,10.8140820918654,0.221101050881586,0.0374603,0.00828251169633946,221.602676391602,5.40538846209173,2,0.21111125672644,659.561718106332,139.240903198078,0.0400239360022191,27.69172,1.10833162907137,0.388565909036905,4.97771605861866,1.93417076524476
"1122",1122,"CARIB","USVI","STX",17.76364,-64.724034,2015,"6/16/2015",295.275966,"USVI",-64.72916667,17.77083333,27.19,1.22,49715,10.8140820918654,0.21539676654552,0.0368202,0.00793095202355934,221.602676391602,5.40538846209173,2,0.21111125672644,659.561718106332,139.240903198078,0.0408255211960761,27.66761,1.12954459849977,0.388565909036905,4.97771605861866,1.93417076524476
"1123",1123,"CARIB","USVI","STX",17.785298,-64.777529,2015,"6/17/2015",295.222471,"USVI",-64.77083333,17.77083333,27.19,1.21,49715,10.8140820918654,0.274567019561996,0.03693346,0.0101407100343122,221.602676391602,5.40538846209173,2,0.232277767337711,642.573462438265,149.255529205623,0.0461806357792229,27.43252,1.26685121462625,0.395013363887737,4.60183503793382,1.81778633839069
"1124",1124,"CARIB","USVI","STX",17.71334,-64.888058,2015,"6/15/2015",295.111942,"USVI",-64.89583333,17.72916667,27.3200000000001,1.17,0,0,0.335730998177019,0.03812006,0.0127980857943678,221.602676391602,5.40538846209173,2,0.228642369165645,600.926382622515,137.397231816953,0.0397103657849972,27.76394,1.10251621303272,0.270760662894017,2.47220637384399,0.669376236592812
"1125",1125,"CARIB","USVI","STX",17.774593,-64.811844,2015,"6/17/2015",295.188156,"USVI",-64.8125,17.77083333,27.23,1.2,49715,10.8140820918654,0.305210677772751,0.03676231,0.011220249551592,221.602676391602,5.40538846209173,2,0.233048497916243,629.636168639968,146.735763335283,0.0415821453509547,27.68837,1.15134182587101,0.400662376661903,4.23971453731049,1.69869410288684
"1126",1126,"CARIB","USVI","STX",17.777589,-64.678428,2015,"6/16/2015",295.321572,"USVI",-64.6875,17.77083333,27.16,1.2,49715,10.8140820918654,0.221101050881586,0.0374603,0.00828251169633946,221.602676391602,5.40538846209173,3,0.211848290450846,662.507280796849,140.351034848051,0.0400239360022191,27.69172,1.10833162907137,0.380974629525925,5.37258526039996,2.04681867917732
"1127",1127,"CARIB","USVI","STX",17.708353,-64.889892,2015,"6/17/2015",295.110108,"USVI",-64.89583333,17.72916667,27.3200000000001,1.17,49715,10.8140820918654,0.335730998177019,0.03812006,0.0127980857943678,221.602676391602,5.40538846209173,2,0.218190992847442,630.777711859838,137.630015216736,0.0397103657849972,27.76394,1.10251621303272,0.258030299091787,2.60900184640639,0.673201526759265
"1128",1128,"CARIB","USVI","STX",17.755747,-64.696612,2015,"6/16/2015",295.303388,"USVI",-64.6875,17.77083333,27.16,1.2,49715,10.8140820918654,0.221101050881586,0.0374603,0.00828251169633946,221.602676391602,5.40538846209173,2,0.21111125672644,659.561718106332,139.240903198078,0.0400239360022191,27.69172,1.10833162907137,0.388565909036905,4.97771605861866,1.93417076524476
"1129",1129,"CARIB","USVI","STX",17.721926,-64.887677,2015,"6/19/2015",295.112323,"USVI",-64.89583333,17.72916667,27.3200000000001,1.17,0,0,0.335730998177019,0.03812006,0.0127980857943678,221.602676391602,5.40538846209173,2,0.228642369165645,600.926382622515,137.397231816953,0.0397103657849972,27.76394,1.10251621303272,0.270760662894017,2.47220637384399,0.669376236592812
"1130",1130,"CARIB","USVI","STX",17.638223,-64.853822,2015,"6/18/2015",295.146178,"USVI",-64.85416667,17.64583333,27.28,1.18,49715,10.8140820918654,0.210785011761476,0.04645897,0.00979285453787607,221.602676391602,5.40538846209173,2,0.191067447577681,625.591019254176,119.530079276415,0.0399826068513266,27.8542,1.11368352775822,0.252432699276137,3.07194047326921,0.775458225682962
"1131",1131,"CARIB","USVI","STX",17.647682,-64.808214,2015,"6/17/2015",295.191786,"USVI",-64.8125,17.64583333,27.28,1.18,49715,10.8140820918654,0.250492865101672,0.04010968,0.0100471886615112,221.602676391602,5.40538846209173,2,0.187952479058133,612.513947045577,115.123514804898,0.040011666768053,27.82525,1.11333463073777,0.253616785025106,3.33586787996107,0.846032086984244
"1132",1132,"CARIB","USVI","STX",17.659965,-64.798912,2015,"6/17/2015",295.201088,"USVI",-64.8125,17.64583333,27.28,1.18,49715,10.8140820918654,0.250492865101672,0.04010968,0.0100471886615112,221.602676391602,5.40538846209173,2,0.187952479058133,612.513947045577,115.123514804898,0.040011666768053,27.82525,1.11333463073777,0.253616785025106,3.33586787996107,0.846032086984244
"1133",1133,"CARIB","USVI","STX",17.639042,-64.862783,2015,"6/18/2015",295.137217,"USVI",-64.85416667,17.64583333,27.28,1.18,49715,10.8140820918654,0.210785011761476,0.04645897,0.00979285453787607,221.602676391602,5.40538846209173,2,0.198467692956402,636.468318638074,126.318398839939,0.0399826068513266,27.8542,1.11368352775822,0.25211134204798,2.91171840130156,0.734077233817934
"1134",1134,"CARIB","USVI","STX",17.639649,-64.846298,2015,"6/18/2015",295.153702,"USVI",-64.85416667,17.64583333,27.28,1.18,49715,10.8140820918654,0.210785011761476,0.04645897,0.00979285453787607,221.602676391602,5.40538846209173,2,0.191067447577681,625.591019254176,119.530079276415,0.0399826068513266,27.8542,1.11368352775822,0.252432699276137,3.07194047326921,0.775458225682962
"1135",1135,"CARIB","USVI","STX",17.643152,-64.858113,2015,"6/18/2015",295.141887,"USVI",-64.85416667,17.64583333,27.28,1.18,49715,10.8140820918654,0.210785011761476,0.04645897,0.00979285453787607,221.602676391602,5.40538846209173,2,0.191067447577681,625.591019254176,119.530079276415,0.0399826068513266,27.8542,1.11368352775822,0.252432699276137,3.07194047326921,0.775458225682962
"1136",1136,"CARIB","USVI","STX",17.643836,-64.881208,2015,"6/18/2015",295.118792,"USVI",-64.89583333,17.64583333,27.29,1.18,49715,10.8140820918654,0.179239233366465,0.0451531,0.00809320702811932,221.602676391602,5.40538846209173,2,0.198467692956402,636.468318638074,126.318398839939,0.0397927055130528,27.85583,1.10845884001166,0.25211134204798,2.91171840130156,0.734077233817934
"1137",1137,"CARIB","USVI","STX",17.645188,-64.833633,2015,"6/19/2015",295.166367,"USVI",-64.85416667,17.64583333,27.28,1.18,49715,10.8140820918654,0.210785011761476,0.04645897,0.00979285453787607,221.602676391602,5.40538846209173,2,0.191067447577681,625.591019254176,119.530079276415,0.0399826068513266,27.8542,1.11368352775822,0.252432699276137,3.07194047326921,0.775458225682962
"1138",1138,"CARIB","USVI","STX",17.646717,-64.863333,2015,"6/18/2015",295.136667,"USVI",-64.85416667,17.64583333,27.28,1.18,49715,10.8140820918654,0.210785011761476,0.04645897,0.00979285453787607,221.602676391602,5.40538846209173,2,0.198467692956402,636.468318638074,126.318398839939,0.0399826068513266,27.8542,1.11368352775822,0.25211134204798,2.91171840130156,0.734077233817934
"1139",1139,"CARIB","USVI","STX",17.647297,-64.849675,2015,"6/18/2015",295.150325,"USVI",-64.85416667,17.64583333,27.28,1.18,49715,10.8140820918654,0.210785011761476,0.04645897,0.00979285453787607,221.602676391602,5.40538846209173,2,0.191067447577681,625.591019254176,119.530079276415,0.0399826068513266,27.8542,1.11368352775822,0.252432699276137,3.07194047326921,0.775458225682962
"1140",1140,"CARIB","USVI","STX",17.647418,-64.884543,2015,"6/15/2015",295.115457,"USVI",-64.89583333,17.64583333,27.29,1.18,49715,10.8140820918654,0.179239233366465,0.0451531,0.00809320702811932,221.602676391602,5.40538846209173,2,0.198467692956402,636.468318638074,126.318398839939,0.0397927055130528,27.85583,1.10845884001166,0.25211134204798,2.91171840130156,0.734077233817934
"1141",1141,"CARIB","USVI","STX",17.648381,-64.830367,2015,"6/18/2015",295.169633,"USVI",-64.8125,17.64583333,27.28,1.18,49715,10.8140820918654,0.250492865101672,0.04010968,0.0100471886615112,221.602676391602,5.40538846209173,2,0.191067447577681,625.591019254176,119.530079276415,0.040011666768053,27.82525,1.11333463073777,0.252432699276137,3.07194047326921,0.775458225682962
"1142",1142,"CARIB","USVI","STX",17.667368,-64.779665,2015,"6/19/2015",295.220335,"USVI",-64.77083333,17.6875,27.27,1.19,49715,10.8140820918654,0.414809952003668,0.04264562,0.0176898275853667,221.602676391602,5.40538846209173,2,0.187952479058133,612.513947045577,115.123514804898,0.0420131910844363,27.84097,1.16968799258606,0.253616785025106,3.33586787996107,0.846032086984244
"1143",1143,"CARIB","USVI","STX",17.677129,-64.749128,2015,"6/19/2015",295.250872,"USVI",-64.72916667,17.6875,27.27,1.19,49715,10.8140820918654,0.297386585762439,0.04012263,0.0119319319475096,221.602676391602,5.40538846209173,2,0.187386354769179,616.368710581315,115.499085869612,0.040843884814852,27.8855,1.13895215000456,0.252502533175871,3.34919430432412,0.845680045940038
"1144",1144,"CARIB","USVI","STX",17.650805,-64.812486,2015,"6/17/2015",295.187514,"USVI",-64.8125,17.64583333,27.28,1.18,49715,10.8140820918654,0.250492865101672,0.04010968,0.0100471886615112,221.602676391602,5.40538846209173,2,0.187952479058133,612.513947045577,115.123514804898,0.040011666768053,27.82525,1.11333463073777,0.253616785025106,3.33586787996107,0.846032086984244
"1145",1145,"CARIB","USVI","STX",17.675732,-64.803782,2015,"6/19/2015",295.196218,"USVI",-64.8125,17.6875,27.26,1.2,49715,10.8140820918654,0.448500606279226,0.04467556,0.020037015745864,221.602676391602,5.40538846209173,2,0.193181900590596,621.608373542502,120.08348702397,0.0426759275281436,27.86784,1.1892859202059,0.252766260821003,3.19353625549576,0.80721821809797
"1146",1146,"CARIB","USVI","STX",17.65262,-64.860095,2015,"6/18/2015",295.139905,"USVI",-64.85416667,17.64583333,27.28,1.18,49715,10.8140820918654,0.210785011761476,0.04645897,0.00979285453787607,221.602676391602,5.40538846209173,2,0.191067447577681,625.591019254176,119.530079276415,0.0399826068513266,27.8542,1.11368352775822,0.252432699276137,3.07194047326921,0.775458225682962
"1147",1147,"CARIB","USVI","STX",17.654279,-64.875662,2015,"6/18/2015",295.124338,"USVI",-64.89583333,17.64583333,27.29,1.18,49715,10.8140820918654,0.179239233366465,0.0451531,0.00809320702811932,221.602676391602,5.40538846209173,2,0.198467692956402,636.468318638074,126.318398839939,0.0397927055130528,27.85583,1.10845884001166,0.25211134204798,2.91171840130156,0.734077233817934
"1148",1148,"CARIB","USVI","STX",17.660121,-64.830957,2015,"6/18/2015",295.169043,"USVI",-64.8125,17.64583333,27.28,1.18,49715,10.8140820918654,0.250492865101672,0.04010968,0.0100471886615112,221.602676391602,5.40538846209173,2,0.191067447577681,625.591019254176,119.530079276415,0.040011666768053,27.82525,1.11333463073777,0.252432699276137,3.07194047326921,0.775458225682962
"1149",1149,"CARIB","USVI","STX",17.66187,-64.788093,2015,"6/17/2015",295.211907,"USVI",-64.77083333,17.64583333,27.28,1.18,49715,10.8140820918654,0.230094405058424,0.03326923,0.00765506368360185,221.602676391602,5.40538846209173,2,0.187952479058133,612.513947045577,115.123514804898,0.0391770758825371,27.79014,1.08873642356633,0.253616785025106,3.33586787996107,0.846032086984244
"1150",1150,"CARIB","USVI","STX",17.662388,-64.830038,2015,"6/19/2015",295.169962,"USVI",-64.8125,17.64583333,27.28,1.18,49715,10.8140820918654,0.250492865101672,0.04010968,0.0100471886615112,221.602676391602,5.40538846209173,2,0.191067447577681,625.591019254176,119.530079276415,0.040011666768053,27.82525,1.11333463073777,0.252432699276137,3.07194047326921,0.775458225682962
"1151",1151,"CARIB","USVI","STX",17.662595,-64.903549,2015,"6/19/2015",295.096451,"USVI",-64.89583333,17.64583333,27.3,1.19,49715,10.8140820918654,0.179239233366465,0.0451531,0.00809320702811932,221.602676391602,5.40538846209173,2,0.199476565819122,644.827696456028,128.628014434104,0.0397927055130528,27.85583,1.10845884001166,0.253482046940686,2.92298245054199,0.740923574735086
"1152",1152,"CARIB","USVI","STX",17.664447,-64.802727,2015,"6/17/2015",295.197273,"USVI",-64.8125,17.64583333,27.26,1.2,49715,10.8140820918654,0.250492865101672,0.04010968,0.0100471886615112,221.602676391602,5.40538846209173,2,0.187952479058133,612.513947045577,115.123514804898,0.040011666768053,27.82525,1.11333463073777,0.253616785025106,3.33586787996107,0.846032086984244
"1153",1153,"CARIB","USVI","STX",17.666507,-64.774944,2015,"6/17/2015",295.225056,"USVI",-64.77083333,17.64583333,27.27,1.19,49715,10.8140820918654,0.230094405058424,0.03326923,0.00765506368360185,221.602676391602,5.40538846209173,2,0.191849193030429,617.69728765824,118.504726174318,0.0391770758825371,27.79014,1.08873642356633,0.254463632697846,3.52719274479927,0.89754227906711
"1154",1154,"CARIB","USVI","STX",17.67281,-64.777362,2015,"6/19/2015",295.222638,"USVI",-64.77083333,17.6875,27.27,1.19,49715,10.8140820918654,0.414809952003668,0.04264562,0.0176898275853667,221.602676391602,5.40538846209173,2,0.187386354769179,616.368710581315,115.499085869612,0.0420131910844363,27.84097,1.16968799258606,0.252502533175871,3.34919430432412,0.845680045940038
"1155",1155,"CARIB","USVI","STX",17.688774,-64.709179,2015,"6/16/2015",295.290821,"USVI",-64.72916667,17.6875,27.25,1.18,49715,10.8140820918654,0.297386585762439,0.04012263,0.0119319319475096,221.602676391602,5.40538846209173,2,0.20824296382176,612.815355427497,127.614485889707,0.040843884814852,27.8855,1.13895215000456,0.253391293461515,3.60763978689539,0.914144511944648
"1156",1156,"CARIB","USVI","STX",17.708024,-64.677308,2015,"6/16/2015",295.322692,"USVI",-64.6875,17.6875,27.23,1.19,49715,10.8140820918654,0.225364598209206,0.03715124,0.00837257427557379,221.602676391602,5.40538846209173,2,0.188478900689975,615.130747510396,115.939167071362,0.0398901286236536,27.82361,1.10988738167438,0.255496419013023,4.00792194407107,1.02400970439387
"1157",1157,"CARIB","USVI","STX",17.655374,-64.806877,2015,"6/19/2015",295.193123,"USVI",-64.8125,17.64583333,27.28,1.18,49715,10.8140820918654,0.250492865101672,0.04010968,0.0100471886615112,221.602676391602,5.40538846209173,2,0.187952479058133,612.513947045577,115.123514804898,0.040011666768053,27.82525,1.11333463073777,0.253616785025106,3.33586787996107,0.846032086984244
"1158",1158,"CARIB","USVI","STX",17.78329,-64.749687,2015,"6/16/2015",295.250313,"USVI",-64.72916667,17.77083333,27.19,1.21,49715,10.8140820918654,0.21539676654552,0.0368202,0.00793095202355934,221.602676391602,5.40538846209173,2,0.232277767337711,642.573462438265,149.255529205623,0.0408255211960761,27.66761,1.12954459849977,0.395013363887737,4.60183503793382,1.81778633839069
"1159",1159,"CARIB","USVI","STX",17.783231,-64.756288,2015,"6/15/2015",295.243712,"USVI",-64.77083333,17.77083333,27.19,1.21,49715,10.8140820918654,0.274567019561996,0.03693346,0.0101407100343122,221.602676391602,5.40538846209173,2,0.232277767337711,642.573462438265,149.255529205623,0.0461806357792229,27.43252,1.26685121462625,0.395013363887737,4.60183503793382,1.81778633839069
"1160",1160,"CARIB","USVI","STX",17.784565,-64.758659,2015,"6/15/2015",295.241341,"USVI",-64.77083333,17.77083333,27.19,1.21,49715,10.8140820918654,0.274567019561996,0.03693346,0.0101407100343122,221.602676391602,5.40538846209173,2,0.232277767337711,642.573462438265,149.255529205623,0.0461806357792229,27.43252,1.26685121462625,0.395013363887737,4.60183503793382,1.81778633839069
"1161",1161,"CARIB","USVI","STX",17.789163,-64.749744,2015,"6/16/2015",295.250256,"USVI",-64.72916667,17.77083333,27.19,1.21,49715,10.8140820918654,0.21539676654552,0.0368202,0.00793095202355934,221.602676391602,5.40538846209173,2,0.232277767337711,642.573462438265,149.255529205623,0.0408255211960761,27.66761,1.12954459849977,0.395013363887737,4.60183503793382,1.81778633839069
"1162",1162,"CARIB","USVI","STX",17.78961,-64.75022,2015,"6/16/2015",295.24978,"USVI",-64.77083333,17.77083333,27.19,1.21,49715,10.8140820918654,0.274567019561996,0.03693346,0.0101407100343122,221.602676391602,5.40538846209173,2,0.232277767337711,642.573462438265,149.255529205623,0.0461806357792229,27.43252,1.26685121462625,0.395013363887737,4.60183503793382,1.81778633839069
"1163",1163,"CARIB","USVI","STX",17.79002,-64.75494,2015,"6/16/2015",295.24506,"USVI",-64.77083333,17.77083333,27.19,1.21,49715,10.8140820918654,0.274567019561996,0.03693346,0.0101407100343122,221.602676391602,5.40538846209173,2,0.232277767337711,642.573462438265,149.255529205623,0.0461806357792229,27.43252,1.26685121462625,0.395013363887737,4.60183503793382,1.81778633839069
"1164",1164,"CARIB","USVI","STX",17.790028,-64.753997,2015,"6/15/2015",295.246003,"USVI",-64.77083333,17.77083333,27.19,1.21,49715,10.8140820918654,0.274567019561996,0.03693346,0.0101407100343122,221.602676391602,5.40538846209173,2,0.232277767337711,642.573462438265,149.255529205623,0.0461806357792229,27.43252,1.26685121462625,0.395013363887737,4.60183503793382,1.81778633839069
"1165",1165,"CARIB","USVI","STX",17.783248,-64.754402,2015,"6/16/2015",295.245598,"USVI",-64.77083333,17.77083333,27.19,1.21,49715,10.8140820918654,0.274567019561996,0.03693346,0.0101407100343122,221.602676391602,5.40538846209173,2,0.232277767337711,642.573462438265,149.255529205623,0.0461806357792229,27.43252,1.26685121462625,0.395013363887737,4.60183503793382,1.81778633839069
