"","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","ll_id","long_bin_2.5","lat_bin_2.5","coral_cover"
"547","FLK-242","FLK","Middle Keys",2014,2014-11-10,24.66811667,-81.0681,5.7911998146816,"ISOL_MR",NA,"CARIB",1557,-81.0625,24.6875,32
"548","FLK-243","FLK","Middle Keys",2014,2014-11-10,24.63945,-81.05903333,12.6491995952256,"SPGR_LR",NA,"CARIB",1558,-81.0625,24.6458333333333,16.5
"549","FLK-244","FLK","Middle Keys",2014,2014-11-10,24.64958333,-81.0285,9.90599968300801,"SPGR_LR",NA,"CARIB",1559,-81.0208333333333,24.6458333333333,2
"550","FLK-245","FLK","Mid-Upper Keys Transition",2014,2014-11-16,24.90533333,-80.5269,12.0395996147328,"SPGR_LR",NA,"CARIB",1560,-80.5208333333333,24.8958333333333,6
"551","FLK-245","FLK","Mid-Upper Keys Transition",2014,2014-11-16,24.90533333,-80.5269,12.3443996049792,"SPGR_LR",NA,"CARIB",1560,-80.5208333333333,24.8958333333333,3
"552","FLK-246","FLK","Mid-Upper Keys Transition",2014,2014-11-16,24.914,-80.53533333,4.7243998488192,"RUBB_LR",NA,"CARIB",1561,-80.5208333333333,24.8958333333333,0
"553","FLK-247","FLK","Mid-Upper Keys Transition",2014,2014-11-16,24.90976667,-80.54125,5.48639982443521,"CONT_LR",NA,"CARIB",1562,-80.5208333333333,24.8958333333333,4
"554","FLK-247","FLK","Mid-Upper Keys Transition",2014,2014-11-16,24.90976667,-80.54125,5.63879981955841,"CONT_LR",NA,"CARIB",1562,-80.5208333333333,24.8958333333333,2
"555","FLK-248","FLK","Mid-Upper Keys Transition",2015,2015-04-17,24.94586667,-80.50316667,5.18159983418881,"CONT_LR",NA,"CARIB",1563,-80.5208333333333,24.9375,6
"556","FLK-248","FLK","Mid-Upper Keys Transition",2015,2015-04-17,24.94586667,-80.50316667,5.333999829312,"CONT_LR",NA,"CARIB",1563,-80.5208333333333,24.9375,9
"557","FLK-249","FLK","Mid-Upper Keys Transition",2015,2015-04-17,24.938,-80.47725,13.4111995708416,"SPGR_LR",NA,"CARIB",1564,-80.4791666666667,24.9375,3
"558","FLK-249","FLK","Mid-Upper Keys Transition",2015,2015-04-17,24.938,-80.47725,13.5635995659648,"SPGR_LR",NA,"CARIB",1564,-80.4791666666667,24.9375,1
"559","FLK-25","FLK","Upper Keys",2014,2014-06-24,25.12256667,-80.29783333,2.7431999122176,"SPGR_LR",NA,"CARIB",1340,-80.3125,25.1041666666667,5
"560","FLK-25","FLK","Upper Keys",2014,2014-06-24,25.12256667,-80.29783333,3.3527998927104,"SPGR_LR",NA,"CARIB",1340,-80.3125,25.1041666666667,7
"561","FLK-250","FLK","Mid-Upper Keys Transition",2015,2015-04-18,24.95115,-80.45236667,14.6303995318272,"SPGR_LR",NA,"CARIB",1565,-80.4375,24.9375,5
"562","FLK-250","FLK","Mid-Upper Keys Transition",2015,2015-04-18,24.95115,-80.45236667,14.7827995269504,"SPGR_LR",NA,"CARIB",1565,-80.4375,24.9375,3
"563","FLK-251","FLK","Mid-Upper Keys Transition",2015,2015-04-18,24.95025,-80.4537,14.0207995513344,"SPGR_LR",NA,"CARIB",1566,-80.4375,24.9375,9
"564","FLK-251","FLK","Mid-Upper Keys Transition",2015,2015-04-18,24.95025,-80.4537,14.6303995318272,"SPGR_LR",NA,"CARIB",1566,-80.4375,24.9375,9
"565","FLK-252","FLK","Lower Keys",2015,2015-05-06,24.54971667,-81.40208333,7.46759976103681,"SPGR_LR",NA,"CARIB",1567,-81.3958333333333,24.5625,3
"566","FLK-253","FLK","Lower Keys",2015,2015-05-06,24.5448,-81.40725,8.22959973665281,"SPGR_HR",NA,"CARIB",1568,-81.3958333333333,24.5625,22
"567","FLK-253","FLK","Lower Keys",2015,2015-05-06,24.5448,-81.40725,8.53439972689921,"SPGR_LR",NA,"CARIB",1568,-81.3958333333333,24.5625,6
"568","FLK-254","FLK","Lower Keys",2015,2015-05-06,24.54976667,-81.40901667,2.5907999170944,"RUBB_LR",NA,"CARIB",1569,-81.3958333333333,24.5625,0
"569","FLK-255","FLK","Lower Keys",2015,2015-05-06,24.55075,-81.40585,1.9811999366016,"RUBB_LR",NA,"CARIB",1570,-81.3958333333333,24.5625,0
"570","FLK-255","FLK","Lower Keys",2015,2015-05-06,24.55075,-81.40585,2.1335999317248,"RUBB_LR",NA,"CARIB",1570,-81.3958333333333,24.5625,0
"571","FLK-256","FLK","Lower Keys",2015,2015-05-06,24.54285,-81.41705,9.7535996878848,"SPGR_LR",NA,"CARIB",1571,-81.4375,24.5625,2.5
"572","FLK-257","FLK","Lower Keys",2015,2015-05-07,24.50183333,-81.61871667,7.31519976591361,"SPGR_LR",NA,"CARIB",1572,-81.6041666666667,24.5208333333333,4
"573","FLK-257","FLK","Lower Keys",2015,2015-05-07,24.50183333,-81.61871667,8.07719974152961,"SPGR_LR",NA,"CARIB",1572,-81.6041666666667,24.5208333333333,1
"574","FLK-258","FLK","Lower Keys",2015,2015-05-07,24.50373333,-81.60783333,9.60119969276161,"CONT_LR",NA,"CARIB",1573,-81.6041666666667,24.5208333333333,0
"575","FLK-259","FLK","Lower Keys",2015,2015-05-07,24.5189,-81.61245,8.22959973665281,"ISOL_MR",NA,"CARIB",1574,-81.6041666666667,24.5208333333333,35.5
"576","FLK-26","FLK","Upper Keys",2014,2014-06-24,25.1245,-80.3007,5.0291998390656,"ISOL_MR",NA,"CARIB",1341,-80.3125,25.1041666666667,1.5
"577","FLK-260","FLK","Lower Keys",2015,2015-05-07,24.53091667,-81.61023333,4.4195998585728,"ISOL_MR",NA,"CARIB",1575,-81.6041666666667,24.5208333333333,15
"578","FLK-260","FLK","Lower Keys",2015,2015-05-07,24.53091667,-81.61023333,5.6387998195584,"ISOL_MR",NA,"CARIB",1575,-81.6041666666667,24.5208333333333,30
"579","FLK-261","FLK","Lower Keys",2015,2015-05-08,24.50486667,-81.58716667,13.4111995708416,"SPGR_LR",NA,"CARIB",1576,-81.6041666666667,24.5208333333333,2.5
"580","FLK-262","FLK","Lower Keys",2015,2015-05-08,24.51016667,-81.58378333,10.2107996732544,"CONT_LR",NA,"CARIB",1577,-81.6041666666667,24.5208333333333,2
"581","FLK-262","FLK","Lower Keys",2015,2015-05-08,24.51016667,-81.58378333,10.3631996683776,"CONT_LR",NA,"CARIB",1577,-81.6041666666667,24.5208333333333,6
"582","FLK-263","FLK","Lower Keys",2015,2015-05-08,24.54353333,-81.56718333,5.6387998195584,"ISOL_MR",NA,"CARIB",1578,-81.5625,24.5625,17
"583","FLK-263","FLK","Lower Keys",2015,2015-05-08,24.54353333,-81.56718333,6.24839980005121,"ISOL_LR",NA,"CARIB",1578,-81.5625,24.5625,30
"584","FLK-264","FLK","Lower Keys",2015,2015-05-08,24.58795,-81.57706667,2.5907999170944,"ISOL_MR",NA,"CARIB",1579,-81.5625,24.6041666666667,31
"585","FLK-264","FLK","Lower Keys",2015,2015-05-08,24.58795,-81.57706667,2.8955999073408,"ISOL_MR",NA,"CARIB",1579,-81.5625,24.6041666666667,20
"586","FLK-265","FLK","Lower Keys",2015,2015-05-09,24.55308333,-81.58816667,5.18159983418881,"ISOL_MR",NA,"CARIB",1580,-81.6041666666667,24.5625,22
"587","FLK-265","FLK","Lower Keys",2015,2015-05-09,24.55308333,-81.58816667,5.48639982443521,"ISOL_LR",NA,"CARIB",1580,-81.6041666666667,24.5625,22
"588","FLK-266","FLK","Lower Keys",2015,2015-05-09,24.54918333,-81.57725,6.09599980492801,"ISOL_MR",NA,"CARIB",1581,-81.5625,24.5625,18.5
"589","FLK-267","FLK","Lower Keys",2015,2015-05-09,24.51111667,-81.56298333,8.53439972689921,"SPGR_LR",NA,"CARIB",1582,-81.5625,24.5208333333333,4
"590","FLK-267","FLK","Lower Keys",2015,2015-05-09,24.51111667,-81.56298333,8.68679972202241,"SPGR_LR",NA,"CARIB",1582,-81.5625,24.5208333333333,3
"591","FLK-268","FLK","Lower Keys",2015,2015-05-09,24.52735,-81.55953333,8.22959973665281,"ISOL_LR",NA,"CARIB",1583,-81.5625,24.5208333333333,11
"592","FLK-268","FLK","Lower Keys",2015,2015-05-09,24.52735,-81.55953333,8.38199973177601,"ISOL_MR",NA,"CARIB",1583,-81.5625,24.5208333333333,12
"593","FLK-269","FLK","Lower Keys",2015,2015-05-10,24.56451667,-81.39286667,8.38199973177601,"ISOL_LR",NA,"CARIB",1584,-81.3958333333333,24.5625,16
"594","FLK-269","FLK","Lower Keys",2015,2015-05-10,24.56451667,-81.39286667,8.38199973177601,"ISOL_MR",NA,"CARIB",1584,-81.3958333333333,24.5625,19
"595","FLK-27","FLK","Upper Keys",2014,2014-06-25,25.12328333,-80.2975,3.047999902464,"SPGR_LR",NA,"CARIB",1342,-80.3125,25.1041666666667,11
"596","FLK-27","FLK","Upper Keys",2014,2014-06-25,25.12328333,-80.2975,3.3527998927104,"SPGR_LR",NA,"CARIB",1342,-80.3125,25.1041666666667,17
"597","FLK-270","FLK","Lower Keys",2015,2015-05-10,24.56788333,-81.38451667,7.31519976591361,"ISOL_MR",NA,"CARIB",1585,-81.3958333333333,24.5625,24
"598","FLK-270","FLK","Lower Keys",2015,2015-05-10,24.56788333,-81.38451667,7.61999975616001,"ISOL_MR",NA,"CARIB",1585,-81.3958333333333,24.5625,13
"599","FLK-271","FLK","Lower Keys",2015,2015-05-10,24.61496667,-81.39405,2.1335999317248,"ISOL_MR",NA,"CARIB",1586,-81.3958333333333,24.6041666666667,2.5
"600","FLK-272","FLK","Biscayne",2015,2015-05-28,25.3451,-80.19426667,2.285999926848,"ISOL_MR",NA,"CARIB",1587,-80.1875,25.3541666666667,19
"601","FLK-272","FLK","Biscayne",2015,2015-05-28,25.3451,-80.19426667,2.7431999122176,"ISOL_LR",NA,"CARIB",1587,-80.1875,25.3541666666667,8
"602","FLK-273","FLK","Biscayne",2015,2015-05-28,25.37395,-80.1764,2.1335999317248,"ISOL_LR",NA,"CARIB",1588,-80.1875,25.3541666666667,9
"603","FLK-273","FLK","Biscayne",2015,2015-05-28,25.37395,-80.1764,2.285999926848,"ISOL_LR",NA,"CARIB",1588,-80.1875,25.3541666666667,4
"604","FLK-274","FLK","Biscayne",2015,2015-05-29,25.40145,-80.13295,1.9811999366016,"SPGR_LR",NA,"CARIB",1589,-80.1458333333333,25.3958333333333,0
"605","FLK-274","FLK","Biscayne",2015,2015-05-29,25.40145,-80.13295,2.1335999317248,"SPGR_LR",NA,"CARIB",1589,-80.1458333333333,25.3958333333333,0
"606","FLK-275","FLK","Biscayne",2015,2015-05-29,25.40975,-80.12891667,4.4195998585728,"CONT_LR",NA,"CARIB",1590,-80.1458333333333,25.3958333333333,3
"607","FLK-275","FLK","Biscayne",2015,2015-05-29,25.40975,-80.12891667,4.571999853696,"CONT_LR",NA,"CARIB",1590,-80.1458333333333,25.3958333333333,0
"608","FLK-276","FLK","Biscayne",2015,2015-05-29,25.41715,-80.12751667,3.5051998878336,"CONT_LR",NA,"CARIB",1591,-80.1458333333333,25.4375,1
"609","FLK-277","FLK","Biscayne",2015,2015-06-04,25.3696,-80.17336667,3.9623998732032,"ISOL_LR",NA,"CARIB",1592,-80.1875,25.3541666666667,5
"610","FLK-277","FLK","Biscayne",2015,2015-06-04,25.3696,-80.17336667,4.41959985857281,"ISOL_LR",NA,"CARIB",1592,-80.1875,25.3541666666667,9
"611","FLK-278","FLK","Biscayne",2015,2015-06-04,25.36536667,-80.17098333,3.047999902464,"ISOL_LR",NA,"CARIB",1593,-80.1875,25.3541666666667,12
"612","FLK-278","FLK","Biscayne",2015,2015-06-04,25.36536667,-80.17098333,3.5051998878336,"ISOL_LR",NA,"CARIB",1593,-80.1875,25.3541666666667,13
"613","FLK-279","FLK","Biscayne",2015,2015-06-04,25.35476667,-80.15245,8.38199973177601,"SPGR_LR",NA,"CARIB",1594,-80.1458333333333,25.3541666666667,4
"614","FLK-279","FLK","Biscayne",2015,2015-06-04,25.35476667,-80.15245,8.68679972202241,"SPGR_LR",NA,"CARIB",1594,-80.1458333333333,25.3541666666667,1
"615","FLK-28","FLK","Upper Keys",2014,2014-06-25,25.11553333,-80.28231667,10.667999658624,"SPGR_LR",NA,"CARIB",1343,-80.2708333333333,25.1041666666667,3.5
"616","FLK-280","FLK","Biscayne",2015,2015-06-04,25.36541667,-80.14003333,6.85799978054401,"SPGR_LR",NA,"CARIB",1595,-80.1458333333333,25.3541666666667,1
"617","FLK-280","FLK","Biscayne",2015,2015-06-04,25.36541667,-80.14003333,7.31519976591361,"SPGR_LR",NA,"CARIB",1595,-80.1458333333333,25.3541666666667,5
"618","FLK-281","FLK","Biscayne",2015,2015-06-05,25.36878333,-80.15126667,9.7535996878848,"ISOL_MR",NA,"CARIB",1596,-80.1458333333333,25.3541666666667,8
"619","FLK-282","FLK","Biscayne",2015,2015-06-05,25.34898333,-80.14528333,12.4967996001024,"SPGR_LR",NA,"CARIB",1597,-80.1458333333333,25.3541666666667,1
"620","FLK-282","FLK","Biscayne",2015,2015-06-05,25.34898333,-80.14528333,12.8015995903488,"SPGR_LR",NA,"CARIB",1597,-80.1458333333333,25.3541666666667,1
"621","FLK-283","FLK","Biscayne",2015,2015-06-05,25.36703333,-80.14061667,4.2671998634496,"SPGR_LR",NA,"CARIB",1598,-80.1458333333333,25.3541666666667,0
"622","FLK-283","FLK","Biscayne",2015,2015-06-05,25.36703333,-80.14061667,4.8767998439424,"SPGR_LR",NA,"CARIB",1598,-80.1458333333333,25.3541666666667,6
"623","FLK-284","FLK","Biscayne",2015,2015-06-06,25.46705,-80.12495,4.571999853696,"ISOL_MR",NA,"CARIB",1599,-80.1041666666667,25.4791666666667,5
"624","FLK-284","FLK","Biscayne",2015,2015-06-06,25.46705,-80.12495,4.72439984881921,"ISOL_MR",NA,"CARIB",1599,-80.1041666666667,25.4791666666667,3
"625","FLK-285","FLK","Biscayne",2015,2015-06-06,25.47268333,-80.12643333,6.55319979029761,"CONT_LR",NA,"CARIB",1600,-80.1458333333333,25.4791666666667,4
"626","FLK-285","FLK","Biscayne",2015,2015-06-06,25.47268333,-80.12643333,6.85799978054401,"CONT_LR",NA,"CARIB",1600,-80.1458333333333,25.4791666666667,2
"627","FLK-286","FLK","Biscayne",2015,2015-06-06,25.46041667,-80.13551667,5.18159983418881,"ISOL_MR",NA,"CARIB",1601,-80.1458333333333,25.4791666666667,9
"628","FLK-286","FLK","Biscayne",2015,2015-06-06,25.46041667,-80.13551667,5.48639982443521,"ISOL_MR",NA,"CARIB",1601,-80.1458333333333,25.4791666666667,1
"629","FLK-287","FLK","Biscayne",2015,2015-06-06,25.4679,-80.14111667,3.047999902464,"ISOL_LR",NA,"CARIB",1602,-80.1458333333333,25.4791666666667,5
"630","FLK-287","FLK","Biscayne",2015,2015-06-06,25.4679,-80.14111667,3.2003998975872,"ISOL_MR",NA,"CARIB",1602,-80.1458333333333,25.4791666666667,9
"631","FLK-288","FLK","Biscayne",2015,2015-06-07,25.59141667,-80.09605,3.6575998829568,"CONT_LR",NA,"CARIB",1603,-80.1041666666667,25.6041666666667,5
"632","FLK-288","FLK","Biscayne",2015,2015-06-07,25.59141667,-80.09605,4.1147998683264,"CONT_LR",NA,"CARIB",1603,-80.1041666666667,25.6041666666667,5
"633","FLK-289","FLK","Biscayne",2015,2015-06-07,25.5893,-80.09653333,3.5051998878336,"SPGR_LR",NA,"CARIB",1604,-80.1041666666667,25.6041666666667,4.5
"634","FLK-29","FLK","Upper Keys",2014,2014-06-25,25.12965,-80.32056667,3.80999987808,"ISOL_MR",NA,"CARIB",1344,-80.3125,25.1458333333333,17
"635","FLK-29","FLK","Upper Keys",2014,2014-06-25,25.12965,-80.32056667,3.9623998732032,"ISOL_MR",NA,"CARIB",1344,-80.3125,25.1458333333333,12
"636","FLK-290","FLK","Biscayne",2015,2015-06-11,25.3814,-80.16818333,2.8955999073408,"ISOL_LR",NA,"CARIB",1605,-80.1875,25.3958333333333,16
"637","FLK-290","FLK","Biscayne",2015,2015-06-11,25.3814,-80.16818333,3.047999902464,"ISOL_LR",NA,"CARIB",1605,-80.1875,25.3958333333333,26
"638","FLK-291","FLK","Biscayne",2015,2015-06-11,25.38091667,-80.16395,2.5907999170944,"ISOL_LR",NA,"CARIB",1606,-80.1458333333333,25.3958333333333,18
"639","FLK-291","FLK","Biscayne",2015,2015-06-11,25.38091667,-80.16395,2.7431999122176,"ISOL_LR",NA,"CARIB",1606,-80.1458333333333,25.3958333333333,7
"640","FLK-292","FLK","Biscayne",2015,2015-06-11,25.35985,-80.15235,5.63879981955841,"CONT_LR",NA,"CARIB",1607,-80.1458333333333,25.3541666666667,3
"641","FLK-292","FLK","Biscayne",2015,2015-06-11,25.35985,-80.15235,5.94359980980481,"CONT_LR",NA,"CARIB",1607,-80.1458333333333,25.3541666666667,1
"642","FLK-293","FLK","Middle Keys",2015,2015-06-18,24.62251667,-81.1228,8.68679972202241,"CONT_LR",NA,"CARIB",1608,-81.1041666666667,24.6041666666667,2
"643","FLK-294","FLK","Middle Keys",2015,2015-06-18,24.60225,-81.20513333,7.46759976103681,"CONT_LR",NA,"CARIB",1609,-81.1875,24.6041666666667,2.02020202020202
"644","FLK-294","FLK","Middle Keys",2015,2015-06-18,24.60225,-81.20513333,7.77239975128321,"CONT_LR",NA,"CARIB",1609,-81.1875,24.6041666666667,3
"645","FLK-295","FLK","Middle Keys",2015,2015-06-18,24.59208333,-81.21891667,14.1731995464576,"SPGR_LR",NA,"CARIB",1610,-81.2291666666667,24.6041666666667,14
"646","FLK-295","FLK","Middle Keys",2015,2015-06-18,24.59208333,-81.21891667,14.3255995415808,"SPGR_LR",NA,"CARIB",1610,-81.2291666666667,24.6041666666667,9
"647","FLK-296","FLK","Middle Keys",2015,2015-06-18,24.59125,-81.23151667,9.4487996976384,"CONT_LR",NA,"CARIB",1611,-81.2291666666667,24.6041666666667,1
"648","FLK-296","FLK","Middle Keys",2015,2015-06-18,24.59125,-81.23151667,9.90599968300801,"CONT_LR",NA,"CARIB",1611,-81.2291666666667,24.6041666666667,1
"649","FLK-297","FLK","Middle Keys",2015,2015-06-18,24.6535,-81.13961667,7.92479974640641,"ISOL_MR",NA,"CARIB",1612,-81.1458333333333,24.6458333333333,11
"650","FLK-297","FLK","Middle Keys",2015,2015-06-18,24.6535,-81.13961667,8.07719974152961,"ISOL_MR",NA,"CARIB",1612,-81.1458333333333,24.6458333333333,8
"651","FLK-298","FLK","Middle Keys",2015,2015-06-19,24.58685,-81.23661667,15.23999951232,"SPGR_LR",NA,"CARIB",1613,-81.2291666666667,24.6041666666667,12
"652","FLK-298","FLK","Middle Keys",2015,2015-06-19,24.58685,-81.23661667,15.5447995025664,"SPGR_LR",NA,"CARIB",1613,-81.2291666666667,24.6041666666667,12
"653","FLK-299","FLK","Middle Keys",2015,2015-06-19,24.58541667,-81.25268333,8.99159971226881,"SPGR_LR",NA,"CARIB",1614,-81.2708333333333,24.6041666666667,14
"654","FLK-299","FLK","Middle Keys",2015,2015-06-19,24.58541667,-81.25268333,9.14399970739201,"SPGR_LR",NA,"CARIB",1614,-81.2708333333333,24.6041666666667,10
"655","FLK-3","FLK","Mid-Upper Keys Transition",2014,2014-06-08,24.95166667,-80.4599,5.18159983418881,"CONT_LR",NA,"CARIB",1318,-80.4791666666667,24.9375,7
"656","FLK-3","FLK","Mid-Upper Keys Transition",2014,2014-06-08,24.95166667,-80.4599,5.48639982443521,"CONT_LR",NA,"CARIB",1318,-80.4791666666667,24.9375,1
"657","FLK-30","FLK","Upper Keys",2014,2014-06-25,25.13228333,-80.3216,4.72439984881921,"ISOL_MR",NA,"CARIB",1345,-80.3125,25.1458333333333,13.5
"658","FLK-300","FLK","Middle Keys",2015,2015-06-19,24.5838,-81.25741667,9.44879969763841,"SPGR_LR",NA,"CARIB",1615,-81.2708333333333,24.6041666666667,5
"659","FLK-300","FLK","Middle Keys",2015,2015-06-19,24.5838,-81.25741667,9.60119969276161,"SPGR_LR",NA,"CARIB",1615,-81.2708333333333,24.6041666666667,5
"660","FLK-301","FLK","Middle Keys",2015,2015-06-20,24.66948333,-81.06466667,8.38199973177601,"ISOL_MR",NA,"CARIB",1616,-81.0625,24.6875,29
"661","FLK-302","FLK","Middle Keys",2015,2015-06-20,24.65398333,-81.02023333,6.40079979517441,"CONT_LR",NA,"CARIB",1617,-81.0208333333333,24.6458333333333,3
"662","FLK-302","FLK","Middle Keys",2015,2015-06-20,24.65398333,-81.02023333,6.55319979029761,"CONT_LR",NA,"CARIB",1617,-81.0208333333333,24.6458333333333,5
"663","FLK-303","FLK","Middle Keys",2015,2015-06-20,24.60146667,-81.2495,9.60119969276161,"SPGR_LR",NA,"CARIB",1618,-81.2291666666667,24.6041666666667,15.5
"664","FLK-304","FLK","Middle Keys",2015,2015-06-20,24.57613333,-81.3042,10.0583996781312,"SPGR_LR",NA,"CARIB",1619,-81.3125,24.5625,7
"665","FLK-304","FLK","Middle Keys",2015,2015-06-20,24.57613333,-81.3042,10.2107996732544,"SPGR_LR",NA,"CARIB",1619,-81.3125,24.5625,7
"666","FLK-305","FLK","Lower Keys",2015,2015-06-21,24.50793333,-81.57131667,12.953999585472,"SPGR_LR",NA,"CARIB",1620,-81.5625,24.5208333333333,5
"667","FLK-305","FLK","Lower Keys",2015,2015-06-21,24.50793333,-81.57131667,13.2587995757184,"SPGR_LR",NA,"CARIB",1620,-81.5625,24.5208333333333,6.1855670103093
"668","FLK-306","FLK","Lower Keys",2015,2015-06-21,24.511,-81.5672,5.48639982443521,"SPGR_LR",NA,"CARIB",1621,-81.5625,24.5208333333333,2
"669","FLK-306","FLK","Lower Keys",2015,2015-06-21,24.511,-81.5672,5.6387998195584,"SPGR_LR",NA,"CARIB",1621,-81.5625,24.5208333333333,1
"670","FLK-307","FLK","Lower Keys",2015,2015-06-21,24.51166667,-81.56261667,8.68679972202241,"SPGR_LR",NA,"CARIB",1622,-81.5625,24.5208333333333,2
"671","FLK-307","FLK","Lower Keys",2015,2015-06-21,24.51166667,-81.56261667,8.83919971714561,"SPGR_LR",NA,"CARIB",1622,-81.5625,24.5208333333333,2
"672","FLK-308","FLK","Lower Keys",2015,2015-06-21,24.51281667,-81.55778333,10.3631996683776,"SPGR_LR",NA,"CARIB",1623,-81.5625,24.5208333333333,12
"673","FLK-308","FLK","Lower Keys",2015,2015-06-21,24.51281667,-81.55778333,11.1251996439936,"SPGR_LR",NA,"CARIB",1623,-81.5625,24.5208333333333,16
"674","FLK-309","FLK","Lower Keys",2015,2015-06-21,24.52738333,-81.52293333,3.80999987808,"RUBB_LR",NA,"CARIB",1624,-81.5208333333333,24.5208333333333,0
"675","FLK-31","FLK","Upper Keys",2014,2014-06-25,25.12785,-80.33425,4.8767998439424,"ISOL_MR",NA,"CARIB",1346,-80.3541666666667,25.1458333333333,9.5
"676","FLK-310","FLK","Lower Keys",2015,2015-06-22,24.54721667,-81.55436667,8.53439972689921,"ISOL_MR",NA,"CARIB",1625,-81.5625,24.5625,31
"677","FLK-310","FLK","Lower Keys",2015,2015-06-22,24.54721667,-81.55436667,8.83919971714561,"ISOL_MR",NA,"CARIB",1625,-81.5625,24.5625,36
"678","FLK-311","FLK","Lower Keys",2015,2015-06-22,24.5219,-81.52278333,7.61999975616001,"SPGR_LR",NA,"CARIB",1626,-81.5208333333333,24.5208333333333,8
"679","FLK-311","FLK","Lower Keys",2015,2015-06-22,24.5219,-81.52278333,7.77239975128321,"SPGR_LR",NA,"CARIB",1626,-81.5208333333333,24.5208333333333,7
"680","FLK-312","FLK","Lower Keys",2015,2015-06-22,24.52266667,-81.52041667,5.63879981955841,"SPGR_LR",NA,"CARIB",1627,-81.5208333333333,24.5208333333333,2
"681","FLK-312","FLK","Lower Keys",2015,2015-06-22,24.52266667,-81.52041667,5.79119981468161,"SPGR_LR",NA,"CARIB",1627,-81.5208333333333,24.5208333333333,7
"682","FLK-313","FLK","Lower Keys",2015,2015-06-22,24.52283333,-81.51658333,5.94359980980481,"SPGR_LR",NA,"CARIB",1628,-81.5208333333333,24.5208333333333,5
"683","FLK-313","FLK","Lower Keys",2015,2015-06-22,24.52283333,-81.51658333,6.24839980005121,"SPGR_LR",NA,"CARIB",1628,-81.5208333333333,24.5208333333333,8
"684","FLK-314","FLK","Lower Keys",2015,2015-06-22,24.52608333,-81.50366667,6.55319979029761,"SPGR_LR",NA,"CARIB",1629,-81.5208333333333,24.5208333333333,4
"685","FLK-314","FLK","Lower Keys",2015,2015-06-22,24.52608333,-81.50366667,7.01039977566721,"SPGR_LR",NA,"CARIB",1629,-81.5208333333333,24.5208333333333,4
"686","FLK-315","FLK","Lower Keys",2015,2015-06-23,24.59301667,-81.39771667,6.70559978542081,"ISOL_MR",NA,"CARIB",1630,-81.3958333333333,24.6041666666667,26
"687","FLK-315","FLK","Lower Keys",2015,2015-06-23,24.59301667,-81.39771667,6.85799978054401,"ISOL_MR",NA,"CARIB",1630,-81.3958333333333,24.6041666666667,25
"688","FLK-316","FLK","Lower Keys",2015,2015-06-23,24.61653333,-81.39125,1.9811999366016,"ISOL_MR",NA,"CARIB",1631,-81.3958333333333,24.6041666666667,2
"689","FLK-317","FLK","Lower Keys",2015,2015-06-24,24.58355,-81.43275,7.31519976591361,"ISOL_MR",NA,"CARIB",1632,-81.4375,24.6041666666667,28
"690","FLK-317","FLK","Lower Keys",2015,2015-06-24,24.58355,-81.43275,7.61999975616001,"ISOL_MR",NA,"CARIB",1632,-81.4375,24.6041666666667,22
"691","FLK-318","FLK","Lower Keys",2015,2015-06-24,24.57533333,-81.44495,8.38199973177601,"ISOL_MR",NA,"CARIB",1633,-81.4375,24.5625,22
