"","n_cells_null","n_cells_sum","scale","null_percentage"
"3236",12,89,"Cross-basin",13.4831460674157
"3237",5,89,"Cross-basin",5.61797752808989
"3238",12,89,"Cross-basin",13.4831460674157
"3239",9,89,"Cross-basin",10.1123595505618
"3240",13,89,"Cross-basin",14.6067415730337
"3241",22,89,"Cross-basin",24.7191011235955
"3242",13,89,"Cross-basin",14.6067415730337
"3243",13,89,"Cross-basin",14.6067415730337
"3244",8,89,"Cross-basin",8.98876404494382
"3245",14,89,"Cross-basin",15.7303370786517
"3246",5,89,"Cross-basin",5.61797752808989
"3247",16,89,"Cross-basin",17.9775280898876
"3248",14,89,"Cross-basin",15.7303370786517
"3249",16,89,"Cross-basin",17.9775280898876
"3250",15,89,"Cross-basin",16.8539325842697
"3251",15,89,"Cross-basin",16.8539325842697
"3252",11,89,"Cross-basin",12.3595505617978
"3253",14,89,"Cross-basin",15.7303370786517
"3254",10,89,"Cross-basin",11.2359550561798
"3255",8,89,"Cross-basin",8.98876404494382
"3256",9,89,"Cross-basin",10.1123595505618
"3257",13,89,"Cross-basin",14.6067415730337
"3258",11,89,"Cross-basin",12.3595505617978
"3259",14,89,"Cross-basin",15.7303370786517
"3260",18,89,"Cross-basin",20.2247191011236
"3261",8,89,"Cross-basin",8.98876404494382
"3262",14,89,"Cross-basin",15.7303370786517
"3263",15,89,"Cross-basin",16.8539325842697
"3264",9,89,"Cross-basin",10.1123595505618
"3265",12,89,"Cross-basin",13.4831460674157
"3266",14,89,"Cross-basin",15.7303370786517
"3267",13,89,"Cross-basin",14.6067415730337
"3268",11,89,"Cross-basin",12.3595505617978
"3269",14,89,"Cross-basin",15.7303370786517
"3270",13,89,"Cross-basin",14.6067415730337
"3271",12,89,"Cross-basin",13.4831460674157
"3272",7,89,"Cross-basin",7.86516853932584
"3273",10,89,"Cross-basin",11.2359550561798
"3274",17,89,"Cross-basin",19.1011235955056
"3275",13,89,"Cross-basin",14.6067415730337
"3276",16,89,"Cross-basin",17.9775280898876
"3277",12,89,"Cross-basin",13.4831460674157
"3278",7,89,"Cross-basin",7.86516853932584
"3279",10,89,"Cross-basin",11.2359550561798
"3280",11,89,"Cross-basin",12.3595505617978
"3281",13,89,"Cross-basin",14.6067415730337
"3282",11,89,"Cross-basin",12.3595505617978
"3283",12,89,"Cross-basin",13.4831460674157
"3284",15,89,"Cross-basin",16.8539325842697
"3285",9,89,"Cross-basin",10.1123595505618
"3286",12,89,"Cross-basin",13.4831460674157
"3287",8,89,"Cross-basin",8.98876404494382
"3288",10,89,"Cross-basin",11.2359550561798
"3289",10,89,"Cross-basin",11.2359550561798
"3290",6,89,"Cross-basin",6.74157303370786
"3291",10,89,"Cross-basin",11.2359550561798
"3292",8,89,"Cross-basin",8.98876404494382
"3293",11,89,"Cross-basin",12.3595505617978
"3294",13,89,"Cross-basin",14.6067415730337
"3295",9,89,"Cross-basin",10.1123595505618
"3296",15,89,"Cross-basin",16.8539325842697
"3297",12,89,"Cross-basin",13.4831460674157
"3298",13,89,"Cross-basin",14.6067415730337
"3299",11,89,"Cross-basin",12.3595505617978
"3300",14,89,"Cross-basin",15.7303370786517
"3301",13,89,"Cross-basin",14.6067415730337
"3302",12,89,"Cross-basin",13.4831460674157
"3303",11,89,"Cross-basin",12.3595505617978
"3304",14,89,"Cross-basin",15.7303370786517
"3305",7,89,"Cross-basin",7.86516853932584
"3306",19,89,"Cross-basin",21.3483146067416
"3307",9,89,"Cross-basin",10.1123595505618
"3308",10,89,"Cross-basin",11.2359550561798
"3309",11,89,"Cross-basin",12.3595505617978
"3310",14,89,"Cross-basin",15.7303370786517
"3311",7,89,"Cross-basin",7.86516853932584
"3312",9,89,"Cross-basin",10.1123595505618
"3313",12,89,"Cross-basin",13.4831460674157
"3314",18,89,"Cross-basin",20.2247191011236
"3315",10,89,"Cross-basin",11.2359550561798
"3316",11,89,"Cross-basin",12.3595505617978
"3317",12,89,"Cross-basin",13.4831460674157
"3318",7,89,"Cross-basin",7.86516853932584
"3319",11,89,"Cross-basin",12.3595505617978
"3320",6,89,"Cross-basin",6.74157303370786
"3321",11,89,"Cross-basin",12.3595505617978
"3322",8,89,"Cross-basin",8.98876404494382
"3323",10,89,"Cross-basin",11.2359550561798
"3324",9,89,"Cross-basin",10.1123595505618
"3325",6,89,"Cross-basin",6.74157303370786
"3326",12,89,"Cross-basin",13.4831460674157
"3327",7,89,"Cross-basin",7.86516853932584
"3328",15,89,"Cross-basin",16.8539325842697
"3329",11,89,"Cross-basin",12.3595505617978
"3330",12,89,"Cross-basin",13.4831460674157
"3331",10,89,"Cross-basin",11.2359550561798
"3332",21,89,"Cross-basin",23.5955056179775
"3333",14,89,"Cross-basin",15.7303370786517
"3334",11,89,"Cross-basin",12.3595505617978
"3335",15,89,"Cross-basin",16.8539325842697
"3336",17,89,"Cross-basin",19.1011235955056
"3337",16,89,"Cross-basin",17.9775280898876
"3338",6,89,"Cross-basin",6.74157303370786
"3339",8,89,"Cross-basin",8.98876404494382
"3340",10,89,"Cross-basin",11.2359550561798
"3341",16,89,"Cross-basin",17.9775280898876
"3342",11,89,"Cross-basin",12.3595505617978
"3343",13,89,"Cross-basin",14.6067415730337
"3344",12,89,"Cross-basin",13.4831460674157
"3345",12,89,"Cross-basin",13.4831460674157
"3346",17,89,"Cross-basin",19.1011235955056
"3347",10,89,"Cross-basin",11.2359550561798
"3348",9,89,"Cross-basin",10.1123595505618
"3349",8,89,"Cross-basin",8.98876404494382
"3350",10,89,"Cross-basin",11.2359550561798
"3351",13,89,"Cross-basin",14.6067415730337
"3352",13,89,"Cross-basin",14.6067415730337
"3353",6,89,"Cross-basin",6.74157303370786
"3354",9,89,"Cross-basin",10.1123595505618
"3355",8,89,"Cross-basin",8.98876404494382
"3356",13,89,"Cross-basin",14.6067415730337
"3357",8,89,"Cross-basin",8.98876404494382
"3358",9,89,"Cross-basin",10.1123595505618
"3359",12,89,"Cross-basin",13.4831460674157
"3360",13,89,"Cross-basin",14.6067415730337
"3361",9,89,"Cross-basin",10.1123595505618
"3362",12,89,"Cross-basin",13.4831460674157
"3363",12,89,"Cross-basin",13.4831460674157
"3364",12,89,"Cross-basin",13.4831460674157
"3365",16,89,"Cross-basin",17.9775280898876
"3366",3,89,"Cross-basin",3.37078651685393
"3367",10,89,"Cross-basin",11.2359550561798
"3368",7,89,"Cross-basin",7.86516853932584
"3369",14,89,"Cross-basin",15.7303370786517
"3370",10,89,"Cross-basin",11.2359550561798
"3371",7,89,"Cross-basin",7.86516853932584
"3372",7,89,"Cross-basin",7.86516853932584
"3373",13,89,"Cross-basin",14.6067415730337
"3374",18,89,"Cross-basin",20.2247191011236
"3375",12,89,"Cross-basin",13.4831460674157
"3376",9,89,"Cross-basin",10.1123595505618
"3377",8,89,"Cross-basin",8.98876404494382
"3378",11,89,"Cross-basin",12.3595505617978
"3379",11,89,"Cross-basin",12.3595505617978
"3380",10,89,"Cross-basin",11.2359550561798
"3381",10,89,"Cross-basin",11.2359550561798
"3382",10,89,"Cross-basin",11.2359550561798
"3383",17,89,"Cross-basin",19.1011235955056
"3384",12,89,"Cross-basin",13.4831460674157
"3385",8,89,"Cross-basin",8.98876404494382
"3386",12,89,"Cross-basin",13.4831460674157
"3387",12,89,"Cross-basin",13.4831460674157
"3388",6,89,"Cross-basin",6.74157303370786
"3389",12,89,"Cross-basin",13.4831460674157
"3390",11,89,"Cross-basin",12.3595505617978
"3391",6,89,"Cross-basin",6.74157303370786
"3392",12,89,"Cross-basin",13.4831460674157
"3393",9,89,"Cross-basin",10.1123595505618
"3394",12,89,"Cross-basin",13.4831460674157
"3395",12,89,"Cross-basin",13.4831460674157
"3396",6,89,"Cross-basin",6.74157303370786
"3397",7,89,"Cross-basin",7.86516853932584
"3398",11,89,"Cross-basin",12.3595505617978
"3399",11,89,"Cross-basin",12.3595505617978
"3400",10,89,"Cross-basin",11.2359550561798
"3401",11,89,"Cross-basin",12.3595505617978
"3402",8,89,"Cross-basin",8.98876404494382
"3403",10,89,"Cross-basin",11.2359550561798
"3404",12,89,"Cross-basin",13.4831460674157
"3405",13,89,"Cross-basin",14.6067415730337
"3406",11,89,"Cross-basin",12.3595505617978
"3407",11,89,"Cross-basin",12.3595505617978
"3408",11,89,"Cross-basin",12.3595505617978
"3409",16,89,"Cross-basin",17.9775280898876
"3410",12,89,"Cross-basin",13.4831460674157
"3411",12,89,"Cross-basin",13.4831460674157
"3412",12,89,"Cross-basin",13.4831460674157
"3413",12,89,"Cross-basin",13.4831460674157
"3414",14,89,"Cross-basin",15.7303370786517
"3415",9,89,"Cross-basin",10.1123595505618
"3416",11,89,"Cross-basin",12.3595505617978
"3417",11,89,"Cross-basin",12.3595505617978
"3418",12,89,"Cross-basin",13.4831460674157
"3419",8,89,"Cross-basin",8.98876404494382
"3420",13,89,"Cross-basin",14.6067415730337
"3421",24,89,"Cross-basin",26.9662921348315
"3422",12,89,"Cross-basin",13.4831460674157
"3423",12,89,"Cross-basin",13.4831460674157
"3424",18,89,"Cross-basin",20.2247191011236
"3425",9,89,"Cross-basin",10.1123595505618
"3426",13,89,"Cross-basin",14.6067415730337
"3427",9,89,"Cross-basin",10.1123595505618
"3428",13,89,"Cross-basin",14.6067415730337
"3429",13,89,"Cross-basin",14.6067415730337
"3430",7,89,"Cross-basin",7.86516853932584
"3431",13,89,"Cross-basin",14.6067415730337
"3432",11,89,"Cross-basin",12.3595505617978
"3433",9,89,"Cross-basin",10.1123595505618
"3434",11,89,"Cross-basin",12.3595505617978
"3435",15,89,"Cross-basin",16.8539325842697
"3436",8,89,"Cross-basin",8.98876404494382
"3437",11,89,"Cross-basin",12.3595505617978
"3438",13,89,"Cross-basin",14.6067415730337
"3439",7,89,"Cross-basin",7.86516853932584
"3440",7,89,"Cross-basin",7.86516853932584
"3441",17,89,"Cross-basin",19.1011235955056
"3442",11,89,"Cross-basin",12.3595505617978
"3443",7,89,"Cross-basin",7.86516853932584
"3444",13,89,"Cross-basin",14.6067415730337
"3445",12,89,"Cross-basin",13.4831460674157
"3446",10,89,"Cross-basin",11.2359550561798
"3447",14,89,"Cross-basin",15.7303370786517
"3448",13,89,"Cross-basin",14.6067415730337
"3449",8,89,"Cross-basin",8.98876404494382
"3450",14,89,"Cross-basin",15.7303370786517
"3451",14,89,"Cross-basin",15.7303370786517
"3452",14,89,"Cross-basin",15.7303370786517
"3453",14,89,"Cross-basin",15.7303370786517
"3454",13,89,"Cross-basin",14.6067415730337
"3455",6,89,"Cross-basin",6.74157303370786
"3456",9,89,"Cross-basin",10.1123595505618
"3457",10,89,"Cross-basin",11.2359550561798
"3458",13,89,"Cross-basin",14.6067415730337
"3459",10,89,"Cross-basin",11.2359550561798
"3460",14,89,"Cross-basin",15.7303370786517
"3461",8,89,"Cross-basin",8.98876404494382
"3462",12,89,"Cross-basin",13.4831460674157
"3463",10,89,"Cross-basin",11.2359550561798
"3464",16,89,"Cross-basin",17.9775280898876
"3465",9,89,"Cross-basin",10.1123595505618
"3466",4,89,"Cross-basin",4.49438202247191
"3467",8,89,"Cross-basin",8.98876404494382
"3468",12,89,"Cross-basin",13.4831460674157
"3469",15,89,"Cross-basin",16.8539325842697
"3470",9,89,"Cross-basin",10.1123595505618
"3471",11,89,"Cross-basin",12.3595505617978
"3472",11,89,"Cross-basin",12.3595505617978
"3473",8,89,"Cross-basin",8.98876404494382
"3474",15,89,"Cross-basin",16.8539325842697
"3475",13,89,"Cross-basin",14.6067415730337
"3476",13,89,"Cross-basin",14.6067415730337
"3477",11,89,"Cross-basin",12.3595505617978
"3478",16,89,"Cross-basin",17.9775280898876
"3479",12,89,"Cross-basin",13.4831460674157
"3480",12,89,"Cross-basin",13.4831460674157
"3481",11,89,"Cross-basin",12.3595505617978
"3482",10,89,"Cross-basin",11.2359550561798
"3483",10,89,"Cross-basin",11.2359550561798
"3484",11,89,"Cross-basin",12.3595505617978
"3485",17,89,"Cross-basin",19.1011235955056
"3486",13,89,"Cross-basin",14.6067415730337
"3487",8,89,"Cross-basin",8.98876404494382
"3488",12,89,"Cross-basin",13.4831460674157
"3489",10,89,"Cross-basin",11.2359550561798
"3490",14,89,"Cross-basin",15.7303370786517
"3491",11,89,"Cross-basin",12.3595505617978
"3492",9,89,"Cross-basin",10.1123595505618
"3493",14,89,"Cross-basin",15.7303370786517
"3494",9,89,"Cross-basin",10.1123595505618
"3495",11,89,"Cross-basin",12.3595505617978
"3496",16,89,"Cross-basin",17.9775280898876
"3497",16,89,"Cross-basin",17.9775280898876
"3498",10,89,"Cross-basin",11.2359550561798
"3499",8,89,"Cross-basin",8.98876404494382
"3500",10,89,"Cross-basin",11.2359550561798
"3501",10,89,"Cross-basin",11.2359550561798
"3502",12,89,"Cross-basin",13.4831460674157
"3503",9,89,"Cross-basin",10.1123595505618
"3504",13,89,"Cross-basin",14.6067415730337
"3505",13,89,"Cross-basin",14.6067415730337
"3506",9,89,"Cross-basin",10.1123595505618
"3507",17,89,"Cross-basin",19.1011235955056
"3508",10,89,"Cross-basin",11.2359550561798
"3509",9,89,"Cross-basin",10.1123595505618
"3510",17,89,"Cross-basin",19.1011235955056
"3511",11,89,"Cross-basin",12.3595505617978
"3512",15,89,"Cross-basin",16.8539325842697
"3513",12,89,"Cross-basin",13.4831460674157
"3514",7,89,"Cross-basin",7.86516853932584
"3515",11,89,"Cross-basin",12.3595505617978
"3516",13,89,"Cross-basin",14.6067415730337
"3517",6,89,"Cross-basin",6.74157303370786
"3518",12,89,"Cross-basin",13.4831460674157
"3519",11,89,"Cross-basin",12.3595505617978
"3520",13,89,"Cross-basin",14.6067415730337
"3521",12,89,"Cross-basin",13.4831460674157
"3522",16,89,"Cross-basin",17.9775280898876
"3523",10,89,"Cross-basin",11.2359550561798
"3524",13,89,"Cross-basin",14.6067415730337
"3525",12,89,"Cross-basin",13.4831460674157
"3526",9,89,"Cross-basin",10.1123595505618
"3527",14,89,"Cross-basin",15.7303370786517
"3528",11,89,"Cross-basin",12.3595505617978
"3529",14,89,"Cross-basin",15.7303370786517
"3530",12,89,"Cross-basin",13.4831460674157
"3531",11,89,"Cross-basin",12.3595505617978
"3532",11,89,"Cross-basin",12.3595505617978
"3533",7,89,"Cross-basin",7.86516853932584
"3534",13,89,"Cross-basin",14.6067415730337
"3535",11,89,"Cross-basin",12.3595505617978
"3536",13,89,"Cross-basin",14.6067415730337
"3537",10,89,"Cross-basin",11.2359550561798
"3538",15,89,"Cross-basin",16.8539325842697
"3539",11,89,"Cross-basin",12.3595505617978
"3540",12,89,"Cross-basin",13.4831460674157
"3541",10,89,"Cross-basin",11.2359550561798
"3542",12,89,"Cross-basin",13.4831460674157
"3543",15,89,"Cross-basin",16.8539325842697
"3544",8,89,"Cross-basin",8.98876404494382
"3545",11,89,"Cross-basin",12.3595505617978
"3546",13,89,"Cross-basin",14.6067415730337
"3547",15,89,"Cross-basin",16.8539325842697
"3548",10,89,"Cross-basin",11.2359550561798
"3549",10,89,"Cross-basin",11.2359550561798
"3550",11,89,"Cross-basin",12.3595505617978
"3551",13,89,"Cross-basin",14.6067415730337
"3552",14,89,"Cross-basin",15.7303370786517
"3553",8,89,"Cross-basin",8.98876404494382
"3554",14,89,"Cross-basin",15.7303370786517
"3555",10,89,"Cross-basin",11.2359550561798
"3556",12,89,"Cross-basin",13.4831460674157
"3557",10,89,"Cross-basin",11.2359550561798
"3558",12,89,"Cross-basin",13.4831460674157
"3559",11,89,"Cross-basin",12.3595505617978
"3560",12,89,"Cross-basin",13.4831460674157
"3561",13,89,"Cross-basin",14.6067415730337
"3562",13,89,"Cross-basin",14.6067415730337
"3563",10,89,"Cross-basin",11.2359550561798
"3564",14,89,"Cross-basin",15.7303370786517
"3565",10,89,"Cross-basin",11.2359550561798
"3566",8,89,"Cross-basin",8.98876404494382
"3567",12,89,"Cross-basin",13.4831460674157
"3568",13,89,"Cross-basin",14.6067415730337
"3569",10,89,"Cross-basin",11.2359550561798
"3570",16,89,"Cross-basin",17.9775280898876
"3571",8,89,"Cross-basin",8.98876404494382
"3572",8,89,"Cross-basin",8.98876404494382
"3573",10,89,"Cross-basin",11.2359550561798
"3574",15,89,"Cross-basin",16.8539325842697
"3575",13,89,"Cross-basin",14.6067415730337
"3576",12,89,"Cross-basin",13.4831460674157
"3577",8,89,"Cross-basin",8.98876404494382
"3578",10,89,"Cross-basin",11.2359550561798
"3579",15,89,"Cross-basin",16.8539325842697
"3580",13,89,"Cross-basin",14.6067415730337
"3581",10,89,"Cross-basin",11.2359550561798
"3582",9,89,"Cross-basin",10.1123595505618
"3583",14,89,"Cross-basin",15.7303370786517
"3584",11,89,"Cross-basin",12.3595505617978
"3585",18,89,"Cross-basin",20.2247191011236
"3586",8,89,"Cross-basin",8.98876404494382
"3587",17,89,"Cross-basin",19.1011235955056
"3588",10,89,"Cross-basin",11.2359550561798
"3589",11,89,"Cross-basin",12.3595505617978
"3590",9,89,"Cross-basin",10.1123595505618
"3591",17,89,"Cross-basin",19.1011235955056
"3592",11,89,"Cross-basin",12.3595505617978
"3593",9,89,"Cross-basin",10.1123595505618
"3594",7,89,"Cross-basin",7.86516853932584
"3595",10,89,"Cross-basin",11.2359550561798
"3596",16,89,"Cross-basin",17.9775280898876
"3597",11,89,"Cross-basin",12.3595505617978
"3598",21,89,"Cross-basin",23.5955056179775
"3599",12,89,"Cross-basin",13.4831460674157
"3600",8,89,"Cross-basin",8.98876404494382
"3601",9,89,"Cross-basin",10.1123595505618
"3602",11,89,"Cross-basin",12.3595505617978
"3603",10,89,"Cross-basin",11.2359550561798
"3604",10,89,"Cross-basin",11.2359550561798
"3605",17,89,"Cross-basin",19.1011235955056
"3606",9,89,"Cross-basin",10.1123595505618
"3607",8,89,"Cross-basin",8.98876404494382
"3608",11,89,"Cross-basin",12.3595505617978
"3609",12,89,"Cross-basin",13.4831460674157
"3610",13,89,"Cross-basin",14.6067415730337
"3611",19,89,"Cross-basin",21.3483146067416
"3612",13,89,"Cross-basin",14.6067415730337
"3613",12,89,"Cross-basin",13.4831460674157
"3614",10,89,"Cross-basin",11.2359550561798
"3615",10,89,"Cross-basin",11.2359550561798
"3616",8,89,"Cross-basin",8.98876404494382
"3617",9,89,"Cross-basin",10.1123595505618
"3618",12,89,"Cross-basin",13.4831460674157
"3619",10,89,"Cross-basin",11.2359550561798
"3620",10,89,"Cross-basin",11.2359550561798
"3621",13,89,"Cross-basin",14.6067415730337
"3622",11,89,"Cross-basin",12.3595505617978
"3623",17,89,"Cross-basin",19.1011235955056
"3624",8,89,"Cross-basin",8.98876404494382
"3625",10,89,"Cross-basin",11.2359550561798
"3626",14,89,"Cross-basin",15.7303370786517
"3627",11,89,"Cross-basin",12.3595505617978
"3628",12,89,"Cross-basin",13.4831460674157
"3629",10,89,"Cross-basin",11.2359550561798
"3630",13,89,"Cross-basin",14.6067415730337
"3631",10,89,"Cross-basin",11.2359550561798
"3632",10,89,"Cross-basin",11.2359550561798
"3633",16,89,"Cross-basin",17.9775280898876
"3634",14,89,"Cross-basin",15.7303370786517
"3635",15,89,"Cross-basin",16.8539325842697
"3636",12,89,"Cross-basin",13.4831460674157
"3637",9,89,"Cross-basin",10.1123595505618
"3638",10,89,"Cross-basin",11.2359550561798
"3639",2,89,"Cross-basin",2.24719101123596
"3640",14,89,"Cross-basin",15.7303370786517
"3641",9,89,"Cross-basin",10.1123595505618
"3642",12,89,"Cross-basin",13.4831460674157
"3643",8,89,"Cross-basin",8.98876404494382
"3644",8,89,"Cross-basin",8.98876404494382
"3645",8,89,"Cross-basin",8.98876404494382
"3646",21,89,"Cross-basin",23.5955056179775
"3647",12,89,"Cross-basin",13.4831460674157
"3648",10,89,"Cross-basin",11.2359550561798
"3649",17,89,"Cross-basin",19.1011235955056
"3650",11,89,"Cross-basin",12.3595505617978
"3651",11,89,"Cross-basin",12.3595505617978
"3652",8,89,"Cross-basin",8.98876404494382
"3653",11,89,"Cross-basin",12.3595505617978
"3654",12,89,"Cross-basin",13.4831460674157
"3655",12,89,"Cross-basin",13.4831460674157
"3656",12,89,"Cross-basin",13.4831460674157
"3657",14,89,"Cross-basin",15.7303370786517
"3658",11,89,"Cross-basin",12.3595505617978
"3659",11,89,"Cross-basin",12.3595505617978
"3660",16,89,"Cross-basin",17.9775280898876
"3661",10,89,"Cross-basin",11.2359550561798
"3662",9,89,"Cross-basin",10.1123595505618
"3663",15,89,"Cross-basin",16.8539325842697
"3664",12,89,"Cross-basin",13.4831460674157
"3665",10,89,"Cross-basin",11.2359550561798
"3666",10,89,"Cross-basin",11.2359550561798
"3667",12,89,"Cross-basin",13.4831460674157
"3668",10,89,"Cross-basin",11.2359550561798
"3669",13,89,"Cross-basin",14.6067415730337
"3670",15,89,"Cross-basin",16.8539325842697
"3671",10,89,"Cross-basin",11.2359550561798
"3672",10,89,"Cross-basin",11.2359550561798
"3673",9,89,"Cross-basin",10.1123595505618
"3674",13,89,"Cross-basin",14.6067415730337
"3675",9,89,"Cross-basin",10.1123595505618
"3676",10,89,"Cross-basin",11.2359550561798
"3677",11,89,"Cross-basin",12.3595505617978
"3678",12,89,"Cross-basin",13.4831460674157
"3679",11,89,"Cross-basin",12.3595505617978
"3680",12,89,"Cross-basin",13.4831460674157
"3681",14,89,"Cross-basin",15.7303370786517
"3682",16,89,"Cross-basin",17.9775280898876
